,MAED,Set,Image
0,6.202029705047607,val,160
1,6.399651527404785,val,161
2,5.913893222808838,val,162
3,5.569315433502197,val,163
4,5.674082279205322,val,164
5,5.8084025382995605,val,165
6,5.110966205596924,val,166
7,6.123007297515869,val,167
8,5.753382682800293,val,168
9,6.422438621520996,val,169
10,5.772639751434326,val,170
11,5.944211006164551,val,171
12,6.6790852546691895,val,172
13,6.314743995666504,val,173
14,6.794534683227539,val,174
15,7.196451663970947,val,175
16,6.579395294189453,val,176
17,6.342722415924072,val,177
18,6.726519584655762,val,178
19,6.700131893157959,val,179
20,11.55145263671875,val,180
21,12.517117500305176,val,181
22,11.592016220092773,val,182
23,12.083390235900879,val,183
24,11.128265380859375,val,184
25,11.689200401306152,val,185
26,11.175117492675781,val,186
27,11.454296112060547,val,187
28,11.36435317993164,val,188
29,11.141535758972168,val,189
30,11.588922500610352,val,190
31,12.294105529785156,val,191
32,11.758041381835938,val,192
33,11.44594669342041,val,193
34,11.934629440307617,val,194
35,11.307657241821289,val,195
36,10.122479438781738,val,196
37,11.404647827148438,val,197
38,11.082281112670898,val,198
39,11.289215087890625,val,199
40,8.630671501159668,test,200
41,8.490609169006348,test,201
42,8.852102279663086,test,202
43,9.212091445922852,test,203
44,9.0128755569458,test,204
45,9.189413070678711,test,205
46,9.081073760986328,test,206
47,9.29499626159668,test,207
48,9.080554008483887,test,208
49,9.308089256286621,test,209
50,9.235138893127441,test,210
51,9.462889671325684,test,211
52,9.518510818481445,test,212
53,9.136350631713867,test,213
54,8.962479591369629,test,214
55,9.107698440551758,test,215
56,9.008173942565918,test,216
57,8.775254249572754,test,217
58,9.134364128112793,test,218
59,9.411619186401367,test,219
60,10.286901473999023,test,220
61,9.384990692138672,test,221
62,10.01865005493164,test,222
63,10.404362678527832,test,223
64,9.90646743774414,test,224
65,9.616190910339355,test,225
66,9.141776084899902,test,226
67,9.11065673828125,test,227
68,9.190605163574219,test,228
69,8.950715065002441,test,229
70,9.504233360290527,test,230
71,10.446094512939453,test,231
72,9.895920753479004,test,232
73,8.815179824829102,test,233
74,9.494278907775879,test,234
75,9.46102523803711,test,235
76,10.336938858032227,test,236
77,9.028219223022461,test,237
78,9.492487907409668,test,238
79,9.72348690032959,test,239
