,MAED,Set,Image
0,2.1905746459960938,val,12
1,2.390166759490967,val,15
2,1.8450396060943604,val,22
3,2.1002137660980225,val,38
4,3.4913766384124756,val,40
5,2.3912603855133057,val,41
6,2.5452942848205566,val,50
7,2.2819983959198,val,61
8,2.4063518047332764,val,67
9,2.118842124938965,val,76
10,2.3478150367736816,val,78
11,2.3347859382629395,val,82
12,2.2599079608917236,val,89
13,2.945521593093872,val,91
14,2.2494444847106934,val,93
15,2.8350794315338135,val,95
16,2.45237398147583,val,97
17,2.26102614402771,val,103
18,2.1092007160186768,val,107
19,2.0787384510040283,val,112
20,2.1518213748931885,val,133
21,2.0718016624450684,val,137
22,2.040879011154175,val,168
23,3.175619602203369,val,181
24,2.3382625579833984,val,185
25,2.5251269340515137,val,186
26,2.903714895248413,val,188
27,3.019465923309326,val,189
28,2.5551655292510986,val,194
29,2.863692045211792,val,197
30,2.5477099418640137,val,198
31,1.962273120880127,val,207
32,2.1274750232696533,val,225
33,2.1313507556915283,val,229
34,2.533292055130005,val,233
35,2.0305867195129395,val,235
36,8.095620155334473,val,243
37,8.773808479309082,val,252
38,7.223014831542969,val,257
39,8.076047897338867,val,262
40,8.953094482421875,val,279
41,6.7455949783325195,val,288
42,11.073507308959961,val,293
43,15.475682258605957,val,299
44,9.801512718200684,val,313
45,9.216795921325684,val,315
46,7.855805397033691,val,318
47,18.689523696899414,val,341
48,9.893226623535156,val,357
49,12.936274528503418,val,375
50,9.668778419494629,val,385
51,6.2359185218811035,val,388
52,6.781517505645752,val,391
53,7.058655738830566,val,393
54,8.197552680969238,val,401
55,6.562163352966309,val,403
56,5.1949028968811035,val,415
57,9.241752624511719,val,428
58,9.838823318481445,val,432
59,10.074968338012695,val,434
60,6.959001541137695,val,435
61,6.759278297424316,val,438
62,12.521536827087402,val,441
63,8.169769287109375,val,451
64,8.962450981140137,val,452
65,6.964506149291992,val,459
66,7.231993198394775,val,476
67,10.833392143249512,val,477
68,5.852889060974121,val,482
69,6.1189470291137695,val,494
70,6.902860641479492,val,516
71,16.004125595092773,val,521
72,8.116761207580566,val,522
73,7.215494155883789,val,523
74,4.757237434387207,val,525
75,12.647001266479492,val,526
76,7.092608451843262,val,528
77,6.8478522300720215,val,535
78,7.6960601806640625,val,552
79,11.785576820373535,val,564
80,6.959916591644287,val,567
81,5.255956172943115,val,585
82,6.462241172790527,val,590
83,6.116424560546875,val,591
84,8.179630279541016,val,602
85,6.6627044677734375,val,604
86,8.056394577026367,val,620
87,12.801349639892578,val,626
88,7.015693664550781,val,630
89,10.249833106994629,val,634
90,8.829038619995117,val,640
91,6.799877166748047,val,645
92,7.2487921714782715,val,661
93,6.371395111083984,val,669
94,8.657407760620117,val,673
95,8.252254486083984,val,680
96,6.372753143310547,val,685
97,9.927206039428711,val,687
98,7.118380546569824,val,693
