,MAED,Set,Image
0,7.350959777832031,val,160
1,7.121489524841309,val,161
2,7.096550941467285,val,162
3,7.577292442321777,val,163
4,7.347679615020752,val,164
5,7.943421363830566,val,165
6,6.9336395263671875,val,166
7,7.0352559089660645,val,167
8,7.322481155395508,val,168
9,7.851480484008789,val,169
10,7.743306636810303,val,170
11,6.965708255767822,val,171
12,7.554966449737549,val,172
13,7.607393264770508,val,173
14,7.44550085067749,val,174
15,7.4892191886901855,val,175
16,6.868487358093262,val,176
17,6.697441101074219,val,177
18,7.690186500549316,val,178
19,8.170969009399414,val,179
20,9.426922798156738,val,180
21,9.83027458190918,val,181
22,9.205726623535156,val,182
23,10.166353225708008,val,183
24,10.0882568359375,val,184
25,10.404862403869629,val,185
26,9.853898048400879,val,186
27,10.57275104522705,val,187
28,9.630996704101562,val,188
29,9.080587387084961,val,189
30,10.567217826843262,val,190
31,10.21252727508545,val,191
32,11.16049575805664,val,192
33,9.50619888305664,val,193
34,9.846503257751465,val,194
35,10.102947235107422,val,195
36,9.004650115966797,val,196
37,10.017313957214355,val,197
38,10.041563034057617,val,198
39,9.424206733703613,val,199
40,9.779333114624023,test,200
41,11.748917579650879,test,201
42,11.364967346191406,test,202
43,9.923200607299805,test,203
44,10.4607572555542,test,204
45,10.821239471435547,test,205
46,10.673758506774902,test,206
47,10.883852005004883,test,207
48,10.66688346862793,test,208
49,11.782013893127441,test,209
50,11.467317581176758,test,210
51,10.897649765014648,test,211
52,10.91085433959961,test,212
53,11.513099670410156,test,213
54,10.431985855102539,test,214
55,10.58445930480957,test,215
56,11.699010848999023,test,216
57,10.695840835571289,test,217
58,11.616312026977539,test,218
59,10.811529159545898,test,219
60,12.823460578918457,test,220
61,11.9000825881958,test,221
62,11.111778259277344,test,222
63,12.064886093139648,test,223
64,12.529056549072266,test,224
65,11.259889602661133,test,225
66,11.922975540161133,test,226
67,13.274857521057129,test,227
68,11.697953224182129,test,228
69,11.895000457763672,test,229
70,13.065382957458496,test,230
71,12.427553176879883,test,231
72,13.341730117797852,test,232
73,13.558229446411133,test,233
74,12.719118118286133,test,234
75,12.46993637084961,test,235
76,11.856454849243164,test,236
77,12.944245338439941,test,237
78,10.891054153442383,test,238
79,12.785439491271973,test,239
