,Accuracy,Image,Set,Experiment
0,0.4067796610169492,160,val,5
1,0.32432432432432434,161,val,5
2,0.3,162,val,5
3,0.3433333333333333,163,val,5
4,0.31893687707641194,164,val,5
5,0.3465346534653465,165,val,5
6,0.3509933774834437,166,val,5
7,0.2781456953642384,167,val,5
8,0.2947019867549669,168,val,5
9,0.2980132450331126,169,val,5
10,0.2781456953642384,170,val,5
11,0.30033003300330036,171,val,5
12,0.3201320132013201,172,val,5
13,0.35973597359735976,173,val,5
14,0.34983498349834985,174,val,5
15,0.3465346534653465,175,val,5
16,0.3465346534653465,176,val,5
17,0.36303630363036304,177,val,5
18,0.38943894389438943,178,val,5
19,0.41914191419141916,179,val,5
20,0.25742574257425743,180,val,5
21,0.2508250825082508,181,val,5
22,0.2292358803986711,182,val,5
23,0.25165562913907286,183,val,5
24,0.25496688741721857,184,val,5
25,0.23178807947019867,185,val,5
26,0.23355263157894737,186,val,5
27,0.26229508196721313,187,val,5
28,0.26384364820846906,188,val,5
29,0.250814332247557,189,val,5
30,0.2815533980582524,190,val,5
31,0.2645161290322581,191,val,5
32,0.24193548387096775,192,val,5
33,0.2572347266881029,193,val,5
34,0.2572347266881029,194,val,5
35,0.2540192926045016,195,val,5
36,0.2750809061488673,196,val,5
37,0.23225806451612904,197,val,5
38,0.2806451612903226,198,val,5
39,0.25806451612903225,199,val,5
40,0.4557823129251701,200,test,5
41,0.445578231292517,201,test,5
42,0.46258503401360546,202,test,5
43,0.43537414965986393,203,test,5
44,0.5068027210884354,204,test,5
45,0.44368600682593856,205,test,5
46,0.4334470989761092,206,test,5
47,0.447098976109215,207,test,5
48,0.3720136518771331,208,test,5
49,0.3993174061433447,209,test,5
50,0.5221843003412969,210,test,5
51,0.49829351535836175,211,test,5
52,0.45051194539249145,212,test,5
53,0.4709897610921502,213,test,5
54,0.45733788395904434,214,test,5
55,0.4197952218430034,215,test,5
56,0.42662116040955633,216,test,5
57,0.3993174061433447,217,test,5
58,0.41638225255972694,218,test,5
59,0.4402730375426621,219,test,5
60,0.38782051282051283,220,test,5
61,0.3525641025641026,221,test,5
62,0.3076923076923077,222,test,5
63,0.35987261146496813,223,test,5
64,0.36942675159235666,224,test,5
65,0.3343949044585987,225,test,5
66,0.3535031847133758,226,test,5
67,0.3375796178343949,227,test,5
68,0.37898089171974525,228,test,5
69,0.3503184713375796,229,test,5
70,0.4012738853503185,230,test,5
71,0.321656050955414,231,test,5
72,0.34394904458598724,232,test,5
73,0.321656050955414,233,test,5
74,0.33121019108280253,234,test,5
75,0.32802547770700635,235,test,5
76,0.3184713375796178,236,test,5
77,0.35668789808917195,237,test,5
78,0.37261146496815284,238,test,5
79,0.321656050955414,239,test,5
