,MAED,Set,Image
0,12.08533000946045,val,160
1,12.043479919433594,val,161
2,12.460192680358887,val,162
3,12.712756156921387,val,163
4,13.565735816955566,val,164
5,12.279762268066406,val,165
6,13.005293846130371,val,166
7,13.55751895904541,val,167
8,13.557744979858398,val,168
9,13.273507118225098,val,169
10,14.624692916870117,val,170
11,13.96531867980957,val,171
12,12.991703987121582,val,172
13,12.901436805725098,val,173
14,12.93299674987793,val,174
15,12.187503814697266,val,175
16,13.313722610473633,val,176
17,13.100411415100098,val,177
18,11.99907112121582,val,178
19,13.447260856628418,val,179
20,19.690044403076172,val,180
21,20.068727493286133,val,181
22,20.149946212768555,val,182
23,21.073162078857422,val,183
24,20.28957176208496,val,184
25,21.17653465270996,val,185
26,20.19841766357422,val,186
27,19.11907196044922,val,187
28,19.122034072875977,val,188
29,19.306045532226562,val,189
30,19.052703857421875,val,190
31,19.909399032592773,val,191
32,19.996273040771484,val,192
33,20.26009750366211,val,193
34,20.13140106201172,val,194
35,20.40189552307129,val,195
36,18.75265121459961,val,196
37,20.04289436340332,val,197
38,18.843610763549805,val,198
39,19.992401123046875,val,199
40,12.256546974182129,test,200
41,12.647843360900879,test,201
42,11.550568580627441,test,202
43,12.972951889038086,test,203
44,11.550287246704102,test,204
45,12.384210586547852,test,205
46,12.638104438781738,test,206
47,11.596141815185547,test,207
48,13.291553497314453,test,208
49,12.989087104797363,test,209
50,11.648351669311523,test,210
51,11.44289779663086,test,211
52,11.452642440795898,test,212
53,11.154959678649902,test,213
54,11.253559112548828,test,214
55,11.709375381469727,test,215
56,11.813968658447266,test,216
57,13.252795219421387,test,217
58,12.255409240722656,test,218
59,12.808934211730957,test,219
60,12.391907691955566,test,220
61,13.562373161315918,test,221
62,15.040579795837402,test,222
63,13.119271278381348,test,223
64,14.743968963623047,test,224
65,14.988699913024902,test,225
66,15.695306777954102,test,226
67,15.489676475524902,test,227
68,14.612284660339355,test,228
69,14.453646659851074,test,229
70,12.874153137207031,test,230
71,14.750657081604004,test,231
72,13.42820930480957,test,232
73,15.48974895477295,test,233
74,15.011913299560547,test,234
75,15.478962898254395,test,235
76,14.983845710754395,test,236
77,13.939183235168457,test,237
78,13.154928207397461,test,238
79,14.262129783630371,test,239
