,MAX,Set,Image
0,11.073653221130371,val,1
1,4.640783786773682,val,2
2,5.115602493286133,val,21
3,2.8775463104248047,val,25
4,1.7581787109375,val,37
5,5.685366630554199,val,38
6,1.3399803638458252,val,45
7,18.399389266967773,val,50
8,2.008971929550171,val,59
9,14.86269760131836,val,67
10,2.148817777633667,val,72
11,5.4678192138671875,val,77
12,4.349571228027344,val,93
13,3.9513180255889893,val,105
14,4.934375762939453,val,108
15,4.744235992431641,val,114
16,8.725937843322754,val,116
17,9.831332206726074,val,124
18,0.6801636815071106,val,133
19,4.921780586242676,val,152
20,0.7239201664924622,val,161
21,2.525797128677368,val,176
22,2.424363374710083,val,197
23,11.528253555297852,val,200
24,2.6881659030914307,val,204
25,2.3139400482177734,val,211
26,1.3731056451797485,val,217
27,2.4774019718170166,val,225
28,1.9466875791549683,val,227
29,4.168128490447998,val,229
30,4.424480438232422,val,231
31,10.43311882019043,val,244
32,1.1274242401123047,val,264
33,4.981386184692383,val,270
34,5.956782341003418,val,300
35,6.993442535400391,val,307
36,6.494378566741943,val,316
37,2.1128807067871094,val,338
38,1.9738801717758179,val,352
39,2.5443332195281982,val,362
40,6.743441581726074,val,369
41,2.6290693283081055,val,370
42,20.965606689453125,val,372
43,0.9583247900009155,val,385
44,4.842903137207031,val,388
45,4.404114723205566,val,405
46,2.2528367042541504,val,416
47,5.391958713531494,val,434
48,2.060990571975708,val,435
49,2.7668609619140625,val,437
50,2.6030800342559814,val,441
51,3.9233410358428955,val,442
52,1.3450804948806763,val,443
53,2.9660208225250244,val,450
54,2.6954901218414307,val,452
55,4.70703125,val,457
56,4.323529243469238,val,480
57,2.9570558071136475,val,482
58,2.6693766117095947,val,490
59,3.0531139373779297,val,491
60,2.5500288009643555,val,496
61,3.8699049949645996,val,507
62,2.305940628051758,val,508
63,3.637101650238037,val,511
64,2.0961081981658936,val,521
65,1.7368121147155762,val,533
66,6.0970683097839355,val,539
67,4.744916915893555,val,545
68,5.814967632293701,val,548
69,17.112821578979492,val,563
70,3.9093735218048096,val,570
71,1.867783784866333,val,571
72,2.6207873821258545,val,572
73,3.393639326095581,val,573
74,1.3736134767532349,val,586
75,3.8593268394470215,val,591
76,5.5854387283325195,val,599
77,4.241331100463867,val,604
78,3.202758312225342,val,606
79,7.821587085723877,val,608
80,1.9386577606201172,val,612
81,1.2493442296981812,val,615
82,3.9415266513824463,val,619
83,2.6958675384521484,val,628
84,1.2291373014450073,val,635
85,8.530237197875977,val,639
86,12.807515144348145,val,645
87,2.7560813426971436,val,652
88,2.017361640930176,val,660
89,1.259522557258606,val,665
90,0.6496300101280212,val,667
91,2.9679667949676514,val,680
92,20.777063369750977,val,682
93,2.3002560138702393,val,691
94,1.7615619897842407,val,692
95,5.351932048797607,val,703
96,2.8661696910858154,val,708
97,1.4541844129562378,val,735
98,2.12137508392334,val,742
99,3.3278307914733887,val,747
100,1.8770719766616821,val,749
101,3.7358217239379883,val,752
102,1.745189905166626,val,753
103,6.643754005432129,val,754
104,1.9618504047393799,val,764
105,1.178102970123291,val,769
106,1.4389089345932007,val,773
107,0.8350777626037598,val,799
108,2.9070916175842285,val,800
109,2.9226770401000977,val,808
110,2.567709445953369,val,815
111,3.00335431098938,val,843
112,2.7957491874694824,val,848
113,3.578723192214966,val,850
114,4.3363237380981445,val,857
115,2.427738904953003,val,859
116,0.6217633485794067,val,866
117,1.6298476457595825,val,870
118,3.0077552795410156,val,882
119,8.970304489135742,val,889
120,13.119953155517578,val,892
121,2.3386003971099854,val,894
122,3.411261796951294,val,895
123,2.8808698654174805,val,901
124,0.61102694272995,val,911
125,0.5757694244384766,val,925
126,4.575297832489014,val,926
127,3.2253286838531494,val,930
128,15.870772361755371,val,933
129,0.8557186722755432,val,957
130,2.551210880279541,val,972
131,2.410048484802246,val,975
132,7.162735939025879,val,977
133,3.9932756423950195,val,982
134,2.282942295074463,val,984
135,2.2740442752838135,val,987
136,2.7674660682678223,val,994
137,1.2896645069122314,val,999
138,5.871065616607666,val,1008
139,0.9208331108093262,val,1009
140,0.575796902179718,val,1024
141,8.419677734375,val,1027
142,5.083086013793945,val,1028
143,4.107393741607666,val,1034
144,1.9284104108810425,val,1036
145,22.062475204467773,val,1043
146,2.0803983211517334,val,1045
147,3.3935599327087402,val,1048
148,1.8403680324554443,val,1061
149,3.6113638877868652,val,1062
150,27.972610473632812,val,1070
151,2.2318291664123535,val,1080
152,2.6418278217315674,val,1084
153,2.3191463947296143,val,1085
154,8.088081359863281,val,1098
155,8.701271057128906,val,1101
156,8.534464836120605,val,1126
157,6.233352184295654,val,1132
158,0.5449818968772888,val,1134
159,0.7478134632110596,val,1153
160,0.42425021529197693,val,1157
161,2.3491268157958984,val,1158
162,7.915452480316162,val,1159
163,5.110373020172119,val,1162
164,1.7925536632537842,val,1176
165,4.4045562744140625,val,1178
166,0.6895825266838074,val,1183
167,23.21881103515625,val,1184
168,2.2757785320281982,val,1190
169,2.362067222595215,val,1194
170,22.199445724487305,val,1199
171,2.3963427543640137,val,1202
172,2.922484874725342,val,1213
173,3.830186128616333,val,1224
174,1.0494037866592407,val,1230
175,22.41643524169922,val,1234
176,17.759925842285156,val,1242
177,5.5376715660095215,val,1248
178,3.3004202842712402,val,1271
179,3.9406092166900635,val,1275
180,2.0597331523895264,val,1283
181,0.8175604939460754,val,1298
182,2.8201215267181396,val,1304
183,14.393959045410156,val,1314
184,3.1087896823883057,val,1315
185,2.6064038276672363,val,1322
186,2.373966693878174,val,1323
187,2.7623937129974365,val,1329
188,2.0564517974853516,val,1347
189,2.5784051418304443,val,1348
190,3.3381357192993164,val,1354
191,4.442258358001709,val,1382
192,7.096668243408203,val,1396
193,2.4010655879974365,val,1402
194,5.988314151763916,val,1412
195,8.211255073547363,val,1414
