,MAED,Set,Image
0,1.6988563537597656,val,1
1,1.8808751106262207,val,2
2,1.6608984470367432,val,21
3,1.2822052240371704,val,25
4,0.3729194700717926,val,37
5,1.2056008577346802,val,38
6,0.530192494392395,val,45
7,3.6827392578125,val,50
8,0.748918890953064,val,59
9,3.208289861679077,val,67
10,1.1964516639709473,val,72
11,0.9140109419822693,val,77
12,1.9379909038543701,val,93
13,1.9011619091033936,val,105
14,2.359480619430542,val,108
15,1.9616649150848389,val,114
16,3.1561150550842285,val,116
17,2.1321887969970703,val,124
18,0.2911660075187683,val,133
19,2.408679723739624,val,152
20,0.3442041277885437,val,161
21,0.624297022819519,val,176
22,1.0923950672149658,val,197
23,2.5139594078063965,val,200
24,0.7529438138008118,val,204
25,0.8137474060058594,val,211
26,0.4699074625968933,val,217
27,0.618181049823761,val,225
28,0.647366464138031,val,227
29,1.5819836854934692,val,229
30,2.897371768951416,val,231
31,1.1542165279388428,val,244
32,0.3355734944343567,val,264
33,1.64093816280365,val,270
34,2.0386855602264404,val,300
35,1.790319561958313,val,307
36,1.087966799736023,val,316
37,1.0585510730743408,val,338
38,0.44583597779273987,val,352
39,1.0963335037231445,val,362
40,1.489844560623169,val,369
41,0.4111923277378082,val,370
42,2.639549970626831,val,372
43,0.2999117076396942,val,385
44,1.220383644104004,val,388
45,1.4143435955047607,val,405
46,1.0567282438278198,val,416
47,1.5135785341262817,val,434
48,0.8088436722755432,val,435
49,1.3809340000152588,val,437
50,1.330689549446106,val,441
51,1.6216306686401367,val,442
52,0.47073283791542053,val,443
53,1.112441897392273,val,450
54,0.8930457830429077,val,452
55,2.0128257274627686,val,457
56,1.8955706357955933,val,480
57,1.2833224534988403,val,482
58,0.9939695596694946,val,490
59,1.1335922479629517,val,491
60,0.6483606696128845,val,496
61,1.0790462493896484,val,507
62,0.6324993968009949,val,508
63,1.3486300706863403,val,511
64,0.8098894357681274,val,521
65,0.483754426240921,val,533
66,1.9222508668899536,val,539
67,1.5832535028457642,val,545
68,2.464174509048462,val,548
69,4.077817916870117,val,563
70,1.4678258895874023,val,570
71,0.7063552737236023,val,571
72,1.6896694898605347,val,572
73,1.4665380716323853,val,573
74,0.632905900478363,val,586
75,1.140869379043579,val,591
76,1.1296443939208984,val,599
77,2.3233883380889893,val,604
78,1.6038486957550049,val,606
79,2.8541879653930664,val,608
80,0.5716641545295715,val,612
81,0.5662893056869507,val,615
82,1.710965633392334,val,619
83,1.088230848312378,val,628
84,0.42595958709716797,val,635
85,2.0525434017181396,val,639
86,2.611218214035034,val,645
87,1.155619740486145,val,652
88,0.44565871357917786,val,660
89,0.3980354070663452,val,665
90,0.3750888705253601,val,667
91,1.052131175994873,val,680
92,1.6039249897003174,val,682
93,0.6584241986274719,val,691
94,0.5231938362121582,val,692
95,1.6393966674804688,val,703
96,1.9542951583862305,val,708
97,0.32880130410194397,val,735
98,1.026321530342102,val,742
99,1.4191807508468628,val,747
100,1.285660743713379,val,749
101,1.377745509147644,val,752
102,0.48575931787490845,val,753
103,2.0913565158843994,val,754
104,0.6122428178787231,val,764
105,0.4239674508571625,val,769
106,0.4412914514541626,val,773
107,0.29662278294563293,val,799
108,1.0624910593032837,val,800
109,1.1461962461471558,val,808
110,0.9342148303985596,val,815
111,1.4741027355194092,val,843
112,1.1303220987319946,val,848
113,1.2794114351272583,val,850
114,1.6940361261367798,val,857
115,0.6515988111495972,val,859
116,0.24587012827396393,val,866
117,0.5922338962554932,val,870
118,1.1672884225845337,val,882
119,3.144582748413086,val,889
120,2.9750235080718994,val,892
121,0.820366382598877,val,894
122,1.7202259302139282,val,895
123,1.1657084226608276,val,901
124,0.2676011621952057,val,911
125,0.2895435392856598,val,925
126,1.877923846244812,val,926
127,1.9057317972183228,val,930
128,1.7052035331726074,val,933
129,0.35741958022117615,val,957
130,1.5802768468856812,val,972
131,0.7454615235328674,val,975
132,1.4595396518707275,val,977
133,1.5630378723144531,val,982
134,0.6111200451850891,val,984
135,0.8236907124519348,val,987
136,1.4713190793991089,val,994
137,0.6327255368232727,val,999
138,1.2394304275512695,val,1008
139,0.4664691686630249,val,1009
140,0.24192774295806885,val,1024
141,1.3950620889663696,val,1027
142,1.5487529039382935,val,1028
143,1.727465033531189,val,1034
144,0.8019379377365112,val,1036
145,1.422135353088379,val,1043
146,0.9924643635749817,val,1045
147,1.070225477218628,val,1048
148,0.5885595083236694,val,1061
149,1.5578876733779907,val,1062
150,5.6884918212890625,val,1070
151,0.9576764106750488,val,1080
152,0.9580634236335754,val,1084
153,0.4970466196537018,val,1085
154,2.7454833984375,val,1098
155,2.003631830215454,val,1101
156,3.2603039741516113,val,1126
157,1.4514082670211792,val,1132
158,0.2678650915622711,val,1134
159,0.3486465513706207,val,1153
160,0.25339341163635254,val,1157
161,1.0906566381454468,val,1158
162,3.125577926635742,val,1159
163,1.839345097541809,val,1162
164,0.5815536379814148,val,1176
165,2.155726194381714,val,1178
166,0.27439114451408386,val,1183
167,4.699963569641113,val,1184
168,0.9965522885322571,val,1190
169,1.2871441841125488,val,1194
170,4.5416579246521,val,1199
171,1.1780421733856201,val,1202
172,1.0446138381958008,val,1213
173,1.4343611001968384,val,1224
174,0.37541884183883667,val,1230
175,2.4308435916900635,val,1234
176,2.7913012504577637,val,1242
177,2.223799705505371,val,1248
178,1.5597230195999146,val,1271
179,0.6589837670326233,val,1275
180,1.161944031715393,val,1283
181,0.3490113914012909,val,1298
182,1.190168023109436,val,1304
183,3.6362144947052,val,1314
184,1.2195534706115723,val,1315
185,0.7620264291763306,val,1322
186,1.0623669624328613,val,1323
187,0.9163830280303955,val,1329
188,0.6307188272476196,val,1347
189,1.3027229309082031,val,1348
190,1.2453808784484863,val,1354
191,2.160325288772583,val,1382
192,2.9387688636779785,val,1396
193,0.9749741554260254,val,1402
194,2.337862014770508,val,1412
195,2.3599724769592285,val,1414
196,0.6588445901870728,val,1419
197,2.1185927391052246,val,1420
198,1.3064991235733032,val,1422
199,1.284401297569275,val,1426
200,1.7920974493026733,val,1441
201,2.6180965900421143,val,1445
202,0.36791926622390747,val,1446
203,1.2346681356430054,val,1449
204,3.0183112621307373,val,1450
205,1.7766287326812744,val,1466
206,1.1327754259109497,val,1468
207,1.780727744102478,val,1490
208,1.1339595317840576,val,1493
209,2.775844097137451,val,1498
210,1.1866931915283203,val,1501
211,1.3565272092819214,val,1512
212,2.7483444213867188,val,1528
213,1.8585996627807617,val,1535
214,0.4585116505622864,val,1537
215,2.1264257431030273,val,1542
216,2.6483123302459717,val,1545
217,1.8713808059692383,val,1546
218,1.3512427806854248,val,1550
219,1.747228741645813,val,1554
220,2.5219409465789795,val,1556
221,3.0142710208892822,val,1558
222,1.0251599550247192,val,1560
223,1.099012017250061,val,1562
224,0.5079179406166077,val,1574
225,0.7573158740997314,val,1585
226,0.7983394861221313,val,1587
227,0.4703856408596039,val,1599
228,1.344897747039795,val,1600
229,1.0773967504501343,val,1612
230,0.7959652543067932,val,1621
231,1.4115345478057861,val,1622
232,1.0266586542129517,val,1626
233,0.2285643070936203,val,1633
234,2.990220069885254,val,1637
235,1.8143969774246216,val,1640
236,1.6702286005020142,val,1647
237,1.0642879009246826,val,1648
238,0.3542633354663849,val,1651
239,1.6633909940719604,val,1652
240,1.3050521612167358,val,1661
241,0.7681076526641846,val,1665
242,2.0836167335510254,val,1670
243,1.5312190055847168,val,1694
244,2.720797061920166,val,1697
245,1.8191604614257812,val,1699
246,0.580112636089325,val,1715
247,2.8189175128936768,val,1722
248,1.0734877586364746,val,1730
249,2.2360482215881348,val,1738
250,3.2553741931915283,val,1743
251,5.287062168121338,val,1748
252,3.1592047214508057,val,1749
