,MAED,Set,Image
0,4.954505920410156,val,160
1,4.647970199584961,val,161
2,4.71431827545166,val,162
3,4.748297214508057,val,163
4,4.3319220542907715,val,164
5,4.823824882507324,val,165
6,4.44290018081665,val,166
7,4.794015407562256,val,167
8,4.903545379638672,val,168
9,5.115055561065674,val,169
10,5.695540428161621,val,170
11,5.476446151733398,val,171
12,5.8228044509887695,val,172
13,5.03477668762207,val,173
14,4.7473297119140625,val,174
15,4.888204574584961,val,175
16,4.954592704772949,val,176
17,5.178759574890137,val,177
18,5.143006324768066,val,178
19,4.7691731452941895,val,179
20,5.198639869689941,val,180
21,4.967460632324219,val,181
22,5.1166911125183105,val,182
23,5.09448766708374,val,183
24,5.210432052612305,val,184
25,5.160155296325684,val,185
26,5.315784454345703,val,186
27,5.573171138763428,val,187
28,5.144372463226318,val,188
29,4.6108174324035645,val,189
30,5.239406585693359,val,190
31,5.582880973815918,val,191
32,5.8241047859191895,val,192
33,5.5623016357421875,val,193
34,5.2146735191345215,val,194
35,5.2002177238464355,val,195
36,5.160336971282959,val,196
37,5.31560754776001,val,197
38,4.73431396484375,val,198
39,5.153621196746826,val,199
40,5.762879371643066,test,200
41,6.265749454498291,test,201
42,5.605930805206299,test,202
43,6.005107402801514,test,203
44,5.970759391784668,test,204
45,6.191573143005371,test,205
46,6.1544575691223145,test,206
47,5.679155349731445,test,207
48,6.065711975097656,test,208
49,5.715541362762451,test,209
50,5.424896717071533,test,210
51,6.039539337158203,test,211
52,6.494097709655762,test,212
53,6.171938896179199,test,213
54,5.774925231933594,test,214
55,5.874953746795654,test,215
56,6.043968677520752,test,216
57,6.264062404632568,test,217
58,6.421595573425293,test,218
59,6.464888095855713,test,219
60,6.777246475219727,test,220
61,6.54353141784668,test,221
62,6.798892974853516,test,222
63,6.862329483032227,test,223
64,6.666106224060059,test,224
65,6.847496509552002,test,225
66,7.147680759429932,test,226
67,7.2499847412109375,test,227
68,7.18336296081543,test,228
69,7.256679058074951,test,229
70,6.878513813018799,test,230
71,6.391252040863037,test,231
72,6.195262908935547,test,232
73,6.566030025482178,test,233
74,6.690436363220215,test,234
75,6.4356184005737305,test,235
76,6.667986869812012,test,236
77,6.702363014221191,test,237
78,6.796782970428467,test,238
79,6.642241954803467,test,239
