,MAED,Set,Image
0,3.417401075363159,val,3
1,2.772768020629883,val,4
2,1.2434993982315063,val,14
3,3.4258017539978027,val,29
4,1.5607661008834839,val,47
5,0.3296605348587036,val,48
6,0.593061089515686,val,66
7,0.3010110855102539,val,76
8,2.2262392044067383,val,86
9,3.067014217376709,val,87
10,0.9186879992485046,val,92
11,3.6398282051086426,val,98
12,0.9145846366882324,val,106
13,2.872384548187256,val,109
14,1.403273582458496,val,115
15,2.9359259605407715,val,116
16,2.088259696960449,val,117
17,1.5310969352722168,val,123
18,1.045365571975708,val,127
19,3.949716806411743,val,129
20,0.8766698241233826,val,132
21,1.9304308891296387,val,136
22,0.6017271876335144,val,138
23,3.7364468574523926,val,147
24,0.8967700004577637,val,157
25,0.6922430992126465,val,170
26,1.6560046672821045,val,173
27,1.5210657119750977,val,179
28,9.489208221435547,val,190
29,0.2849627137184143,val,193
30,4.933574199676514,val,194
31,4.9893479347229,val,201
32,2.911729335784912,val,208
33,3.261432409286499,val,221
34,4.672266006469727,val,225
35,1.1677577495574951,val,234
36,0.38099515438079834,val,240
37,5.5389485359191895,val,245
38,3.670079231262207,val,246
39,0.9825055599212646,val,252
40,1.2152087688446045,val,265
41,5.260650634765625,val,269
42,3.275848627090454,val,271
43,0.8863391876220703,val,280
44,3.378143310546875,val,284
45,2.4897162914276123,val,287
46,9.200621604919434,val,289
47,4.580788612365723,val,291
48,3.9059536457061768,val,314
49,5.448432445526123,val,316
50,5.79318904876709,val,339
51,2.0564544200897217,val,355
52,1.2193140983581543,val,357
53,4.356508255004883,val,367
54,3.022043228149414,val,378
55,0.4055348336696625,val,381
56,2.349163055419922,val,393
57,3.511967658996582,val,395
58,3.215977430343628,val,398
59,0.6269623637199402,val,405
60,1.1859807968139648,val,414
61,8.054019927978516,val,418
62,2.0118088722229004,val,434
63,2.443173408508301,val,435
64,2.3841490745544434,val,467
65,0.5209750533103943,val,470
66,3.1968305110931396,val,473
67,1.3742790222167969,val,475
68,1.3856725692749023,val,479
69,0.6414832472801208,val,482
70,0.3732762634754181,val,488
71,1.8086951971054077,val,493
72,2.7304999828338623,val,494
73,0.7825061678886414,val,500
74,2.7821385860443115,val,505
75,5.4222517013549805,val,506
76,1.2425166368484497,val,509
77,1.8030874729156494,val,510
78,3.8719136714935303,val,512
79,4.651386737823486,val,514
80,1.9246761798858643,val,516
81,1.4284448623657227,val,521
82,1.5697633028030396,val,525
83,1.1238588094711304,val,534
84,5.1934709548950195,val,536
85,1.2633875608444214,val,544
86,5.799420356750488,val,545
87,3.364617347717285,val,547
88,12.703705787658691,val,552
89,5.680291175842285,val,556
90,2.0571422576904297,val,557
91,0.6807140111923218,val,559
92,2.5431768894195557,val,600
93,0.3696873188018799,val,602
94,2.1596291065216064,val,611
95,0.5060030221939087,val,614
96,3.049685001373291,val,622
97,7.8791279792785645,val,623
98,2.252838373184204,val,636
99,1.049843668937683,val,637
100,0.8766022324562073,val,644
101,0.4548321068286896,val,650
102,2.1913082599639893,val,655
103,5.249006271362305,val,664
104,0.9605492949485779,val,676
105,0.26181384921073914,val,685
106,2.1347768306732178,val,690
107,3.3885610103607178,val,691
108,4.3451738357543945,val,693
109,2.9656314849853516,val,695
110,1.8405686616897583,val,698
111,9.197482109069824,val,700
112,4.789117813110352,val,714
113,3.6538000106811523,val,732
114,4.303133964538574,val,737
115,0.47327032685279846,val,739
116,0.5416859984397888,val,745
117,2.454057216644287,val,752
118,0.6253759264945984,val,772
119,4.400908470153809,val,774
120,7.462008476257324,val,781
121,2.4747424125671387,val,784
122,1.2619630098342896,val,786
123,7.005133152008057,val,792
124,0.9439224004745483,val,795
125,6.290688514709473,val,800
126,0.3810454308986664,val,815
127,4.364929676055908,val,822
128,5.090911388397217,val,823
129,2.0251200199127197,val,834
130,4.971680164337158,val,837
131,1.367667555809021,val,846
132,0.36058875918388367,val,849
133,0.8774285912513733,val,850
134,0.5800467729568481,val,852
135,1.8878140449523926,val,863
136,2.2562146186828613,val,869
137,0.6452875733375549,val,873
138,2.389246940612793,val,874
139,4.792761325836182,val,877
140,0.382882297039032,val,883
141,0.6669502854347229,val,884
142,1.3142040967941284,val,888
143,0.6076968908309937,val,899
144,1.4086261987686157,val,900
145,2.1302030086517334,val,902
146,2.9011948108673096,val,904
147,1.3179335594177246,val,908
148,1.0678867101669312,val,912
149,4.4074015617370605,val,918
150,1.6527384519577026,val,919
151,2.5331525802612305,val,923
152,1.3790675401687622,val,927
153,0.5864462852478027,val,929
154,8.611468315124512,val,941
155,1.8873634338378906,val,944
156,2.5332350730895996,val,948
157,1.274045467376709,val,949
158,1.1589676141738892,val,952
159,1.8607618808746338,val,953
160,0.6362054347991943,val,959
161,0.8838253617286682,val,964
162,3.4645142555236816,val,970
163,4.2784295082092285,val,973
164,0.48315373063087463,val,975
165,0.5157135128974915,val,977
166,0.6100748181343079,val,979
167,5.930575370788574,val,999
168,1.289869785308838,val,1006
169,3.078964948654175,val,1012
170,1.136770486831665,val,1017
171,0.7010370492935181,val,1027
172,0.40309178829193115,val,1035
173,8.24301528930664,val,1039
174,9.918428421020508,val,1049
175,2.244561195373535,val,1059
176,4.209593296051025,val,1077
177,3.8522963523864746,val,1089
178,4.835332870483398,val,1101
179,2.9333527088165283,val,1102
180,2.4153800010681152,val,1110
181,0.41904860734939575,val,1111
182,0.7764714956283569,val,1116
183,1.061698079109192,val,1121
184,2.9400932788848877,val,1122
185,4.486441612243652,val,1124
186,2.11428165435791,val,1135
187,6.1260600090026855,val,1146
188,5.796582221984863,val,1161
189,2.6708645820617676,val,1177
190,4.249189376831055,val,1187
191,0.5191696286201477,val,1189
192,0.6118042469024658,val,1190
193,1.427990436553955,val,1196
194,0.6801355481147766,val,1204
195,0.9870102405548096,val,1208
196,0.5018935203552246,val,1214
197,6.801270008087158,val,1216
198,2.1205360889434814,val,1218
199,7.267695426940918,val,1227
200,4.734779357910156,val,1244
201,2.6306238174438477,val,1253
202,4.622815132141113,val,1257
203,0.8030893802642822,val,1259
204,0.5345768928527832,val,1260
205,0.9291573166847229,val,1261
206,1.4764305353164673,val,1263
207,2.4908320903778076,val,1266
208,2.4647860527038574,val,1272
209,8.860519409179688,val,1281
210,1.8168683052062988,val,1300
211,4.505130767822266,val,1307
212,7.0714521408081055,val,1317
213,1.2014856338500977,val,1323
214,2.4061362743377686,val,1325
215,4.094508171081543,val,1328
216,0.7090732455253601,val,1329
217,1.07887601852417,val,1330
218,0.7820603251457214,val,1338
219,4.213593006134033,val,1345
220,1.9929829835891724,val,1352
221,1.7773007154464722,val,1359
222,6.488018035888672,val,1361
223,0.9480389952659607,val,1373
224,0.7183014750480652,val,1384
225,5.616807460784912,val,1385
226,4.455770492553711,val,1387
227,4.53822135925293,val,1394
228,0.8383326530456543,val,1396
229,5.566324234008789,val,1397
230,0.3940930664539337,val,1398
231,0.4693126678466797,val,1399
232,5.789423942565918,val,1403
233,2.232273817062378,val,1419
234,4.539186954498291,val,1439
235,1.207831859588623,val,1447
236,2.7280609607696533,val,1461
237,1.2310304641723633,val,1469
238,0.3922315537929535,val,1472
239,0.3131924867630005,val,1514
240,1.9696317911148071,val,1519
241,2.9497690200805664,val,1534
242,1.6882745027542114,val,1537
243,0.34146296977996826,val,1559
244,6.503529071807861,val,1572
245,0.5089011192321777,val,1576
246,2.348801374435425,val,1578
247,0.3280155062675476,val,1579
248,2.9515161514282227,val,1588
249,6.01251220703125,val,1589
250,1.3251397609710693,val,1596
251,3.707730770111084,val,1606
252,0.454611212015152,val,1622
253,5.296480655670166,val,1626
254,0.6760867834091187,val,1630
255,1.9148879051208496,val,1631
256,3.947657585144043,val,1636
257,8.272684097290039,val,1640
258,0.33407527208328247,val,1653
259,7.901115894317627,val,1656
260,0.9054155945777893,val,1660
261,3.942190647125244,val,1666
262,0.6003304123878479,val,1682
263,3.0314714908599854,val,1684
264,8.595300674438477,val,1694
265,2.908705234527588,val,1704
266,0.6677842736244202,val,1720
267,0.5273925065994263,val,1723
268,6.8743510246276855,val,1726
269,3.5734024047851562,val,1729
270,1.758449912071228,val,1741
271,0.5012111663818359,val,1747
272,1.2636213302612305,val,1750
273,1.3758777379989624,val,1754
274,0.6315975189208984,val,1758
275,7.458855152130127,val,1782
276,8.24843978881836,val,1789
277,3.7100107669830322,val,1792
278,3.7523257732391357,val,1793
279,2.7050905227661133,val,1797
280,3.3408806324005127,val,1798
281,0.7867920398712158,val,1799
282,1.6217379570007324,val,1802
283,5.577332019805908,val,1805
284,1.7527598142623901,val,1808
285,3.0729663372039795,val,1817
286,0.5932812094688416,val,1835
287,0.7331942915916443,val,1836
288,2.801255226135254,val,1841
289,9.618022918701172,val,1845
290,0.7630451321601868,val,1852
291,0.4850187301635742,val,1862
292,3.598400831222534,val,1881
293,1.4254571199417114,val,1883
294,0.9146111011505127,val,1887
295,0.7903797030448914,val,1889
296,0.37596365809440613,val,1902
297,0.4629890024662018,val,1905
298,0.47149917483329773,val,1910
299,0.3341592848300934,val,1939
300,1.5061640739440918,val,1942
301,2.436579942703247,val,1954
302,0.4673076868057251,val,1956
303,2.2187435626983643,val,1957
304,3.391453504562378,val,1958
305,1.2497544288635254,val,1963
306,1.2215089797973633,val,1972
307,0.5929693579673767,val,1978
308,0.3478485345840454,val,1983
309,0.3944631516933441,val,1984
310,0.5889300107955933,val,1990
311,1.8627815246582031,val,1994
312,1.0536365509033203,val,1997
313,2.7132644653320312,val,2002
314,6.673691272735596,val,2003
315,1.347536563873291,val,2027
316,2.0313494205474854,val,2031
317,0.7220281958580017,val,2037
318,0.5921092629432678,val,2052
319,1.4069488048553467,val,2059
320,4.7220306396484375,val,2060
321,6.040448188781738,val,2070
322,0.31375542283058167,val,2076
323,2.7600698471069336,val,2078
324,5.526605129241943,val,2089
325,2.7960596084594727,val,2094
326,4.335747241973877,val,2098
327,3.403106689453125,val,2107
328,1.782782793045044,val,2116
329,0.6794599294662476,val,2118
330,0.5235315561294556,val,2125
331,0.7147930860519409,val,2140
332,0.44081029295921326,val,2142
333,0.46119529008865356,val,2155
334,2.3545751571655273,val,2157
335,5.914865493774414,val,2164
336,2.0783915519714355,val,2183
337,2.707263708114624,val,2188
338,1.6442134380340576,val,2191
339,5.0115275382995605,val,2197
340,3.2696449756622314,val,2209
341,2.7298507690429688,val,2210
342,0.33598315715789795,val,2211
343,3.1716413497924805,val,2217
344,5.698918342590332,val,2220
345,2.3316195011138916,val,2225
346,2.5471889972686768,val,2230
347,0.8763175010681152,val,2254
348,1.3675391674041748,val,2255
349,0.9998645782470703,val,2271
350,0.6028610467910767,val,2276
351,1.1803416013717651,val,2299
352,7.261496543884277,val,2300
353,1.367699384689331,val,2314
354,3.5288469791412354,val,2325
355,3.8025269508361816,val,2338
356,4.685830116271973,val,2349
357,3.41695499420166,val,2352
358,6.614130020141602,val,2353
359,7.421538829803467,val,2359
360,1.460679054260254,val,2366
361,3.3645784854888916,val,2392
362,2.717688798904419,val,2395
363,7.327938079833984,val,2408
364,2.6004631519317627,val,2414
365,3.8466949462890625,val,2419
366,0.40374985337257385,val,2431
367,0.9875614047050476,val,2444
368,2.4856204986572266,val,2455
369,0.5103112459182739,val,2469
370,0.8959846496582031,val,2472
371,0.8294720649719238,val,2473
372,2.3906731605529785,val,2477
373,0.6672297120094299,val,2480
374,0.8323283195495605,val,2485
375,1.0102189779281616,val,2492
376,0.6046727895736694,val,2497
377,7.605806827545166,val,2498
378,2.8857545852661133,val,2501
379,5.279022216796875,val,2503
380,2.4808449745178223,val,2507
381,12.39284896850586,val,2512
382,2.590740442276001,val,2516
383,0.9024904370307922,val,2525
384,1.6296473741531372,val,2527
385,2.336927652359009,val,2531
386,1.0110785961151123,val,2534
387,0.5354065299034119,val,2535
388,3.086606979370117,val,2537
389,0.41952893137931824,val,2538
390,4.22447395324707,val,2548
391,0.41442668437957764,val,2553
392,1.9516125917434692,val,2559
393,3.097722053527832,val,2563
394,0.9638633728027344,val,2567
395,1.011290192604065,val,2575
396,1.457495927810669,val,2578
397,4.8793182373046875,val,2580
398,2.266319513320923,val,2584
399,5.492743968963623,val,2590
400,2.04632306098938,val,2591
401,2.123887538909912,val,2597
402,2.9800002574920654,val,2602
403,3.843984365463257,val,2603
404,0.8925368785858154,val,2606
405,0.5285599231719971,val,2607
406,1.48604154586792,val,2609
407,2.8605008125305176,val,2610
408,0.8784932494163513,val,2612
409,4.47290563583374,val,2613
410,0.7109225392341614,val,2615
411,5.646711826324463,val,2621
412,0.9362874031066895,val,2634
413,2.941457748413086,val,2636
414,1.9772213697433472,val,2644
415,0.45744797587394714,val,2655
416,3.301226854324341,val,2672
417,0.7112900018692017,val,2679
418,0.3324926793575287,val,2682
419,4.025864601135254,val,2692
420,1.9530749320983887,val,2698
421,1.714208722114563,val,2702
