,MAX,Set,Image
0,14.985579490661621,val,1
1,5.850373268127441,val,2
2,2.8592312335968018,val,21
3,12.599108695983887,val,25
4,10.930567741394043,val,37
5,4.697081089019775,val,38
6,19.863447189331055,val,45
7,19.185791015625,val,50
8,5.318334579467773,val,59
9,14.948382377624512,val,67
10,14.890952110290527,val,72
11,16.034563064575195,val,77
12,8.182992935180664,val,93
13,10.0106840133667,val,105
14,13.603513717651367,val,108
15,14.181571006774902,val,114
16,15.552938461303711,val,116
17,17.840002059936523,val,124
18,16.079397201538086,val,133
19,16.526601791381836,val,152
20,0.7491666078567505,val,161
21,22.85376739501953,val,176
22,7.426703453063965,val,197
23,1.3924205303192139,val,200
24,1.0367287397384644,val,204
25,17.922971725463867,val,211
26,1.4626606702804565,val,217
27,6.404590129852295,val,225
28,1.5152878761291504,val,227
29,17.691370010375977,val,229
30,12.918431282043457,val,231
31,1.3929028511047363,val,244
32,15.897815704345703,val,264
33,15.744986534118652,val,270
34,10.395198822021484,val,300
35,15.256366729736328,val,307
36,7.068170070648193,val,316
37,6.222354888916016,val,338
38,9.046387672424316,val,352
39,0.8306871652603149,val,362
40,4.747537612915039,val,369
41,10.586688995361328,val,370
42,20.428470611572266,val,372
43,14.159100532531738,val,385
44,8.925691604614258,val,388
45,18.379535675048828,val,405
46,5.375485897064209,val,416
47,15.480781555175781,val,434
48,8.174514770507812,val,435
49,22.747177124023438,val,437
50,25.759090423583984,val,441
51,5.51194429397583,val,442
52,18.324241638183594,val,443
53,9.148463249206543,val,450
54,2.1217708587646484,val,452
55,2.946220874786377,val,457
56,1.1726819276809692,val,480
57,15.558537483215332,val,482
58,9.355607986450195,val,490
59,11.775205612182617,val,491
60,1.439313530921936,val,496
61,9.770735740661621,val,507
62,1.3640916347503662,val,508
63,1.7978852987289429,val,511
64,20.172367095947266,val,521
65,15.161836624145508,val,533
66,28.095815658569336,val,539
67,5.1049089431762695,val,545
68,17.41149139404297,val,548
69,21.23727035522461,val,563
70,11.0525484085083,val,570
71,22.038028717041016,val,571
72,16.10564613342285,val,572
73,10.535625457763672,val,573
74,14.81103801727295,val,586
75,13.881793022155762,val,591
76,1.5184345245361328,val,599
77,2.219238519668579,val,604
78,6.2429094314575195,val,606
79,21.452009201049805,val,608
80,2.9554712772369385,val,612
81,2.0541000366210938,val,615
82,7.339501857757568,val,619
83,7.142838001251221,val,628
84,0.6069259643554688,val,635
85,10.778072357177734,val,639
86,15.205121040344238,val,645
87,15.812884330749512,val,652
88,0.7776469588279724,val,660
89,7.4803876876831055,val,665
90,0.5318185091018677,val,667
91,11.00295352935791,val,680
92,14.345807075500488,val,682
93,7.312312602996826,val,691
94,0.7216010093688965,val,692
95,9.519594192504883,val,703
96,10.85689926147461,val,708
97,6.080907344818115,val,735
98,0.665185809135437,val,742
99,5.337188243865967,val,747
100,16.323974609375,val,749
101,6.577297210693359,val,752
102,17.189729690551758,val,753
103,30.720890045166016,val,754
104,0.7449480891227722,val,764
105,4.5356125831604,val,769
106,3.154057264328003,val,773
107,11.783020973205566,val,799
108,31.989835739135742,val,800
109,2.448420763015747,val,808
110,15.718595504760742,val,815
111,25.481895446777344,val,843
112,31.84012794494629,val,848
113,6.760390758514404,val,850
114,30.978906631469727,val,857
115,7.901676654815674,val,859
116,1.211417555809021,val,866
117,2.079300880432129,val,870
118,0.5742877721786499,val,882
119,3.811549425125122,val,889
120,16.063039779663086,val,892
121,2.815701484680176,val,894
122,1.3023066520690918,val,895
123,18.942716598510742,val,901
124,0.933722972869873,val,911
125,0.5231348276138306,val,925
126,26.099700927734375,val,926
127,17.409805297851562,val,930
128,21.69188117980957,val,933
129,0.7769951224327087,val,957
130,1.286562204360962,val,972
131,8.335573196411133,val,975
132,9.162681579589844,val,977
133,11.500018119812012,val,982
134,1.9826173782348633,val,984
