,MAED,Set,Image
0,38.728981018066406,val,1
1,34.90662384033203,val,2
2,35.084754943847656,val,21
3,35.060298919677734,val,25
4,32.42713928222656,val,37
5,36.11198425292969,val,38
6,36.22761535644531,val,45
7,35.689056396484375,val,50
8,38.14777374267578,val,59
9,37.40458297729492,val,67
10,37.354835510253906,val,72
11,33.506202697753906,val,77
12,36.925296783447266,val,93
13,34.06727600097656,val,105
14,34.78722381591797,val,108
15,37.2342643737793,val,114
16,36.89748001098633,val,116
17,35.14582824707031,val,124
18,32.379112243652344,val,133
19,35.85822296142578,val,152
20,31.918594360351562,val,161
21,36.72450256347656,val,176
22,36.51969909667969,val,197
23,33.673683166503906,val,200
24,32.78776550292969,val,204
25,33.54063415527344,val,211
26,33.63667297363281,val,217
27,32.35396194458008,val,225
28,33.48316955566406,val,227
29,34.2567253112793,val,229
30,35.70093536376953,val,231
31,35.29978942871094,val,244
32,33.53881072998047,val,264
33,36.62202453613281,val,270
34,34.3028564453125,val,300
35,35.972206115722656,val,307
36,33.43785858154297,val,316
37,34.59782409667969,val,338
38,33.02743148803711,val,352
39,31.926021575927734,val,362
40,34.18568420410156,val,369
41,32.29841995239258,val,370
42,38.302005767822266,val,372
43,32.156131744384766,val,385
44,34.01739501953125,val,388
45,36.8129997253418,val,405
46,35.63703155517578,val,416
47,35.796077728271484,val,434
48,32.344825744628906,val,435
49,35.584957122802734,val,437
50,33.7101936340332,val,441
51,36.59039306640625,val,442
52,33.772483825683594,val,443
53,36.96965408325195,val,450
54,34.06913757324219,val,452
55,34.522010803222656,val,457
56,34.24501037597656,val,480
57,36.690460205078125,val,482
58,33.59405517578125,val,490
59,34.905677795410156,val,491
60,32.921600341796875,val,496
61,34.26268768310547,val,507
62,33.508506774902344,val,508
63,36.04951095581055,val,511
64,36.07072448730469,val,521
65,34.611419677734375,val,533
66,38.29515075683594,val,539
67,36.10004425048828,val,545
68,36.67483901977539,val,548
69,41.205841064453125,val,563
70,32.6575927734375,val,570
71,33.54486846923828,val,571
72,35.29990768432617,val,572
73,35.514583587646484,val,573
74,34.27953338623047,val,586
