,MIN,Set,Image
313,30.458602905273438,val,2106
314,30.365236282348633,val,2137
315,30.330821990966797,val,2142
316,30.561992645263672,val,2144
317,30.309864044189453,val,2163
318,30.423171997070312,val,2167
319,30.412826538085938,val,2173
320,30.366661071777344,val,2180
321,30.38131332397461,val,2188
322,30.455421447753906,val,2194
323,30.34576416015625,val,2201
324,30.301971435546875,val,2213
325,30.273099899291992,val,2214
326,30.375286102294922,val,2219
327,30.203353881835938,val,2223
328,30.412324905395508,val,2225
329,31.25176239013672,val,2227
330,30.758777618408203,val,2234
331,30.354732513427734,val,2251
332,30.617816925048828,val,2253
333,30.337186813354492,val,2256
334,30.277175903320312,val,2269
335,30.700742721557617,val,2282
336,30.44960594177246,val,2285
337,30.454633712768555,val,2295
338,30.389598846435547,val,2299
339,30.395313262939453,val,2300
340,30.48135757446289,val,2301
341,30.44649887084961,val,2307
342,30.340124130249023,val,2330
343,30.451631546020508,val,2331
344,30.294601440429688,val,2338
345,30.345966339111328,val,2343
346,30.796947479248047,val,2357
347,30.444591522216797,val,2382
348,30.30038833618164,val,2400
349,30.429895401000977,val,2413
350,30.45557403564453,val,2420
351,30.58257484436035,val,2435
352,30.412612915039062,val,2439
353,30.366039276123047,val,2440
354,31.319202423095703,val,2462
355,31.616649627685547,val,2463
356,31.820350646972656,val,2473
357,30.95844268798828,val,2474
358,30.99506378173828,val,2477
359,30.382667541503906,val,2480
360,30.45559310913086,val,2483
361,30.7308292388916,val,2485
362,30.386924743652344,val,2487
363,30.734798431396484,val,2493
364,30.294139862060547,val,2496
365,30.94455337524414,val,2499
366,30.935184478759766,val,2501
367,30.419570922851562,val,2503
368,30.310348510742188,val,2506
369,30.885692596435547,val,2511
370,30.35477066040039,val,2522
371,30.327831268310547,val,2534
372,30.21550750732422,val,2537
373,30.371490478515625,val,2552
374,30.327285766601562,val,2554
375,30.524234771728516,val,2556
376,30.431726455688477,val,2568
377,30.367074966430664,val,2570
378,30.44259262084961,val,2576
379,30.40675163269043,val,2583
380,30.361595153808594,val,2602
381,30.344295501708984,val,2634
382,30.367494583129883,val,2639
383,30.412437438964844,val,2643
384,30.359294891357422,val,2653
385,30.415151596069336,val,2662
386,30.341571807861328,val,2664
387,30.425918579101562,val,2669
388,30.408857345581055,val,2674
389,30.411008834838867,val,2675
390,30.600040435791016,val,2687
391,30.914661407470703,val,2690
392,30.450817108154297,val,2692
393,30.392297744750977,val,2720
394,30.385692596435547,val,2727
395,31.28966522216797,val,2728
396,30.416587829589844,val,2746
397,30.88214874267578,val,2749
398,30.330110549926758,val,2754
399,30.365097045898438,val,2759
400,30.40139389038086,val,2773
401,30.41729736328125,val,2777
402,30.34945297241211,val,2782
403,30.376792907714844,val,2789
404,30.59183120727539,val,2790
405,30.61322021484375,val,2794
406,30.558189392089844,val,2796
407,30.384403228759766,val,2802
408,30.326011657714844,val,2806
409,31.037425994873047,val,2825
410,30.374969482421875,val,2835
411,30.368677139282227,val,2838
412,30.668071746826172,val,2845
413,31.570636749267578,val,2852
414,30.402063369750977,val,2855
415,30.423606872558594,val,2861
416,30.542570114135742,val,2865
417,30.45075225830078,val,2882
418,31.959117889404297,val,2892
419,30.381702423095703,val,2899
420,30.512451171875,val,2910
421,30.37679672241211,val,2920
422,30.580467224121094,val,2922
423,30.392541885375977,val,2933
424,30.320537567138672,val,2934
425,30.450536727905273,val,2935
426,30.361412048339844,val,2946
427,30.371749877929688,val,2954
428,30.537147521972656,val,2956
429,30.802724838256836,val,2962
430,30.465717315673828,val,2966
431,30.43222427368164,val,2975
432,30.55905532836914,val,2979
433,30.392276763916016,val,2987
434,30.301694869995117,val,2992
435,30.423816680908203,val,2999
436,30.34217071533203,val,3035
437,30.408363342285156,val,3041
438,30.38330078125,val,3048
439,30.395427703857422,val,3065
440,30.455230712890625,val,3074
441,30.40584945678711,val,3080
442,30.414684295654297,val,3094
443,30.456775665283203,val,3105
444,30.455108642578125,val,3107
445,30.27277946472168,val,3121
446,30.358074188232422,val,3122
447,30.36186408996582,val,3126
448,30.337310791015625,val,3127
449,30.378280639648438,val,3163
