epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
48,0.98956525,0.5828216,0.2637258342334202,0.991531,0.64889365,0.21319013833999634
49,0.9894126,0.5778619,0.26770087367012385,0.99163365,0.657457,0.20686942338943481
50,0.98962384,0.58463925,0.26225697710400536,0.99172616,0.65635717,0.20766888856887816
51,0.98947835,0.5802146,0.2657494999113537,0.99181396,0.6557964,0.20810621976852417
52,0.9895817,0.58544374,0.26154821259634836,0.9916947,0.6567172,0.20737693309783936
53,0.98955214,0.5827974,0.2637299384389605,0.9917593,0.65616906,0.20777518749237062
54,0.98947185,0.58103156,0.26508794512067524,0.99148655,0.6558255,0.20802901983261107
55,0.9895972,0.58442867,0.26237161386580693,0.99182355,0.6601716,0.2048660397529602
56,0.9896557,0.5858056,0.26130910998299006,0.9918961,0.66015154,0.20492178201675415
57,0.98945975,0.58162713,0.26459660700389315,0.9916623,0.658457,0.2061389684677124
58,0.98955417,0.5832326,0.26337712151663645,0.9916617,0.6606323,0.20454139709472657
59,0.9896739,0.58704215,0.26028444937297274,0.9917947,0.6594558,0.205385959148407
60,0.98956686,0.58265483,0.26381248519534156,0.99192566,0.6611522,0.2041807770729065
61,0.9897051,0.5869568,0.26040743929999216,0.99192286,0.6628108,0.20295603275299073
62,0.98968136,0.5879184,0.25958045323689777,0.9919867,0.6597796,0.20520758628845215
63,0.98967665,0.58873427,0.2589225144613357,0.99152553,0.6569716,0.20724055767059327
64,0.9896054,0.58528394,0.2616727210226513,0.99188083,0.65947104,0.20542880296707153
65,0.98973113,0.58994883,0.25797901834760395,0.99125725,0.63873446,0.22054251432418823
66,0.989656,0.5861492,0.2610169081460862,0.9918396,0.66121495,0.20415016412734985
67,0.98953766,0.5831358,0.2635124439284915,0.99179226,0.6593734,0.2054097294807434
68,0.98945224,0.5804524,0.2656100732939584,0.9916408,0.6604794,0.20464323759078978
69,0.98959464,0.5877398,0.25983786299115136,0.9918416,0.65998805,0.20502079725265504
70,0.98979616,0.59069586,0.25747873953410555,0.99185747,0.6626038,0.20313493013381959
71,0.9896805,0.58781654,0.2597232148760841,0.9917497,0.66332495,0.20258902311325072
72,0.989727,0.58939254,0.25847848256429035,0.99179286,0.6639029,0.20218770503997802
73,0.9896621,0.58791554,0.25963395550137475,0.9913652,0.6583762,0.2061605215072632
74,0.98948836,0.5816461,0.2645992863745916,0.99164665,0.6586916,0.20593698024749757
75,0.98955023,0.58437085,0.262440820535024,0.9920319,0.658818,0.20586971044540406
76,0.98970306,0.5894332,0.2584200842039926,0.99193674,0.6550533,0.20856115818023682
77,0.9896855,0.5891612,0.2586803010531834,0.9917695,0.66367835,0.20233167409896852
78,0.9896962,0.5886701,0.259057879447937,0.9920274,0.6674344,0.1996265172958374
79,0.9897574,0.59090376,0.2572580973307292,0.99174106,0.6612361,0.20413498878479003
80,0.98979664,0.59194654,0.25647190355119254,0.99194694,0.6618823,0.20365278720855712
81,0.98973155,0.58950245,0.25837194068091257,0.991826,0.6639852,0.20211994647979736
82,0.98978645,0.5918669,0.2564922571182251,0.99187344,0.66656727,0.200264310836792
83,0.9897505,0.59028906,0.2577611633709499,0.9917661,0.6614965,0.20388195514678956
84,0.98966527,0.5875433,0.2598735349518912,0.9918573,0.664013,0.20214512348175048
85,0.98960924,0.5848129,0.26212139924367267,0.991385,0.65599275,0.20793131589889527
86,0.98967934,0.5872499,0.260199819292341,0.9908408,0.6352002,0.22328176498413085
87,0.98953617,0.5842098,0.26261998074395315,0.9913087,0.60524213,0.24604603052139282
88,0.9897789,0.59148186,0.25690561532974243,0.99176645,0.64692104,0.2144379734992981
89,0.9895394,0.5851434,0.26180416913259597,0.9918927,0.657726,0.2066186785697937
90,0.98988986,0.59452194,0.25438456308274043,0.9919594,0.66848725,0.19889060258865357
91,0.9898063,0.59204173,0.25632260810761226,0.9919852,0.6665284,0.20030288696289061
92,0.98987865,0.59463626,0.25437480495089576,0.9913897,0.65113735,0.21138455867767333
93,0.9899155,0.59528625,0.25376616205487934,0.9917252,0.65809715,0.20650269985198974
94,0.98995954,0.5970043,0.25249312605176655,0.9917661,0.667108,0.19985221624374389
95,0.9898556,0.59223336,0.2562317280542283,0.99197143,0.6701381,0.19768660068511962
96,0.9898035,0.59228814,0.2560853362083435,0.99210346,0.6679658,0.19927127361297609
97,0.9899397,0.59611446,0.25313260157903034,0.9921023,0.6710057,0.19708136320114136
98,0.98994493,0.5966027,0.2528019944826762,0.9921063,0.6665918,0.20025755167007447
99,0.98949003,0.5825933,0.26385563611984253,0.9921163,0.66863376,0.1988002896308899
100,0.9899384,0.59686553,0.2526108537401472,0.9920837,0.67065126,0.19732993841171265
101,0.9897766,0.5920569,0.2563804246130444,0.99209744,0.6698593,0.19790951013565064
102,0.9896835,0.58862925,0.2590890611921038,0.9918844,0.66886455,0.19860351085662842
103,0.989765,0.5902324,0.2578702796073187,0.9916035,0.65793693,0.2065359354019165
104,0.98980755,0.5925159,0.2559882402420044,0.99205714,0.66770566,0.19945428371429444
105,0.98972124,0.5903685,0.2576928763162522,0.992218,0.6717584,0.19652596712112427
106,0.98987496,0.59482044,0.25416864099956693,0.9922114,0.67119586,0.1969369411468506
107,0.9898866,0.5946128,0.2543247313726516,0.99200046,0.67057186,0.1974007248878479
108,0.98983264,0.5932473,0.25541201375779654,0.99185085,0.6682855,0.19901252985000611
109,0.9898012,0.5922395,0.25620048670541673,0.99193674,0.66967785,0.1980019450187683
110,0.98996085,0.59703916,0.25252400977270945,0.991694,0.6636244,0.20238032341003417
111,0.9897863,0.592555,0.2559636093321301,0.9920106,0.6704487,0.19748761653900146
112,0.9899109,0.5959794,0.25329108181453885,0.9919226,0.6710993,0.19699678421020508
113,0.98981744,0.59233445,0.25622446764083134,0.99193543,0.67124146,0.19693049192428588
114,0.989883,0.5951908,0.2538934775761196,0.99218374,0.6719254,0.19643245935440062
115,0.9899563,0.59636986,0.252960585412525,0.99187726,0.6698457,0.19790877103805543
116,0.98988825,0.5942949,0.25453029643921626,0.991852,0.66961944,0.19806629419326782
117,0.9898096,0.59396267,0.25485836324237643,0.99190325,0.6672963,0.1997623324394226
118,0.9899003,0.5952094,0.25386550312950495,0.99211156,0.67335784,0.19541999101638793
119,0.9900206,0.59925395,0.25068678174700054,0.992263,0.67484176,0.19431833028793336
120,0.9899082,0.596395,0.25290379637763616,0.9920451,0.6707648,0.19720302820205687
121,0.98995787,0.5960147,0.25326370057605563,0.99212044,0.6694585,0.19819070100784303
122,0.9898277,0.5933137,0.25530762615657987,0.9920999,0.67158043,0.19663964509963988
123,0.98990095,0.59598273,0.2532008176758176,0.9921257,0.67372394,0.19514676332473754
124,0.9898876,0.5957312,0.2534395626613072,0.9920127,0.6730472,0.1956094980239868
125,0.9899297,0.5958372,0.2533884076845078,0.99190134,0.66792315,0.199301815032959
126,0.989824,0.59466684,0.2542937227657863,0.99218035,0.67330134,0.19540919065475465
127,0.9898625,0.59632885,0.25308909870329355,0.9919524,0.67133963,0.19679569005966185
128,0.9897705,0.5924155,0.2560750473113287,0.9921468,0.67436534,0.19465752840042114
129,0.989832,0.59335357,0.25535030308223905,0.99206036,0.67321265,0.19547303915023803
130,0.98984,0.5942839,0.2546271823701404,0.99193376,0.6671467,0.19983404874801636
131,0.98980844,0.59396416,0.2548427950768244,0.99216545,0.6752797,0.19403711557388306
132,0.99008423,0.6003095,0.24987938006718954,0.9920236,0.6736625,0.19515889883041382
133,0.99009204,0.6011789,0.2492222473734901,0.99219185,0.6738068,0.19508421421051025
134,0.989744,0.59165066,0.2566904454004197,0.991937,0.6567809,0.20736117362976075
135,0.9899802,0.5984358,0.25137949273699806,0.99208105,0.6683825,0.19896457195281983
136,0.98974204,0.59038967,0.2576506733894348,0.9921404,0.67496264,0.19424941539764404
137,0.9899657,0.5974504,0.2520804802576701,0.99193054,0.6740447,0.19489214420318604
138,0.99007547,0.6004899,0.2497405040831793,0.9920328,0.67373073,0.19513251781463622
139,0.99005723,0.5999099,0.2501497580891564,0.9921596,0.67222065,0.196207594871521
140,0.9899106,0.59722036,0.2523528990291414,0.9920283,0.6637453,0.2022235870361328
141,0.98990047,0.5971152,0.2523622569583711,0.99177605,0.66871065,0.19873214960098268
142,0.99006224,0.5992838,0.2506797711054484,0.9922596,0.6747761,0.19438825845718383
143,0.98992985,0.5984944,0.2513153978756496,0.9923795,0.6763284,0.19328484535217286
144,0.990195,0.60311365,0.24770559015728177,0.9920933,0.67333806,0.195393967628479
145,0.9898507,0.59426606,0.25463707957948956,0.99204284,0.67039454,0.19749162197113038
146,0.9898639,0.5938927,0.25491243600845337,0.9919675,0.67265844,0.19587836265563965
147,0.9898541,0.5952305,0.2538319258462815,0.9921468,0.6724547,0.19605740308761596
148,0.9898312,0.5921086,0.25630304643086027,0.9916702,0.662593,0.20312782526016235
149,0.9897443,0.59178805,0.25654029278528123,0.99208504,0.6599232,0.20524241924285888
150,0.989842,0.5926269,0.2559236543519156,0.9918343,0.6680096,0.19927846193313598
151,0.9900118,0.59848934,0.25133187714077176,0.99216604,0.67071724,0.19729828834533691
152,0.98999816,0.5995641,0.25050342366808936,0.9923009,0.67523897,0.19402312040328978
153,0.989951,0.59787506,0.25179764202662874,0.99214435,0.67619777,0.19338982105255126
154,0.990029,0.59900695,0.25092687493278865,0.9922419,0.6718233,0.1965009570121765
155,0.9900267,0.5999427,0.2502841552098592,0.9923448,0.6774437,0.19247403144836425
156,0.9901031,0.6023534,0.2482306645030067,0.99223363,0.6764182,0.19319589138031007
157,0.99004257,0.59996575,0.25022168386550175,0.9922242,0.6730099,0.19561632871627807
158,0.9899998,0.5979169,0.25170352061589557,0.99195427,0.6699341,0.19783071279525757
159,0.9900377,0.5999152,0.25020648468108403,0.99235404,0.6769055,0.1928449273109436
160,0.9900274,0.59925413,0.25066769406909034,0.992293,0.6763127,0.1932782292366028
161,0.99016994,0.6030747,0.24770861864089966,0.99218357,0.67496985,0.1942102789878845
162,0.98996085,0.5973134,0.25218362183797927,0.99198425,0.67174375,0.19655344486236573
163,0.99003583,0.60018605,0.24997020335424514,0.99205166,0.6748994,0.1942899227142334
164,0.99001414,0.59864384,0.25114350943338304,0.99225116,0.67558557,0.1937804102897644
165,0.990054,0.6010751,0.24927056119555518,0.99207544,0.675307,0.1939961075782776
166,0.98999107,0.5993892,0.2506895661354065,0.9921875,0.67570746,0.19371097087860106
167,0.98996776,0.59867483,0.25114755687259493,0.9920257,0.67353356,0.19523329734802247
168,0.9898543,0.5937921,0.25491487412225633,0.99221027,0.6780112,0.1920752763748169
169,0.99012536,0.60208654,0.2484467313403175,0.9921568,0.67729783,0.19258636236190796
170,0.9898695,0.5946674,0.2542564045815241,0.99227077,0.67766154,0.19230519533157348
171,0.98992616,0.59758407,0.25199471485047115,0.9923143,0.67899764,0.19136685132980347
172,0.9899165,0.5973216,0.2521797844341823,0.9920078,0.67247343,0.19605917930603028
173,0.98996544,0.5971434,0.25232253472010296,0.9920771,0.67473763,0.19438985586166382
174,0.99008596,0.6006286,0.24960683640979586,0.99218917,0.6784764,0.19174917936325073
175,0.9901968,0.6030793,0.24770092680340722,0.9919677,0.672928,0.19571053981781006
176,0.9899048,0.5974826,0.2520490771248227,0.9922101,0.67757463,0.19239846467971802
177,0.99009275,0.60150343,0.24894536960692631,0.9923058,0.67840016,0.19182051420211793
178,0.99026895,0.6058526,0.24556300753638857,0.99207354,0.6764976,0.1931536912918091
179,0.9899279,0.5956431,0.2535815097036816,0.9920515,0.6713108,0.1968741774559021
180,0.98992723,0.5974188,0.2521098880540757,0.99218994,0.6776059,0.1923598289489746
181,0.99004394,0.59879464,0.25105548472631545,0.99227303,0.67790556,0.19212526082992554
182,0.99018025,0.6048239,0.24632992630913145,0.9921323,0.6769308,0.19285285472869873
183,0.9902352,0.6071755,0.24451565174829393,0.9922851,0.677917,0.19212692975997925
184,0.9899613,0.5960752,0.2531513202758062,0.9920445,0.67589766,0.19356464147567748
185,0.98991174,0.5972291,0.2523427293414161,0.99208707,0.67621607,0.19331306219100952
186,0.9900427,0.6006708,0.2495663393111456,0.99223197,0.6780672,0.19201810359954835
187,0.9901467,0.6036689,0.24730372712725684,0.99216473,0.6774273,0.19249347448349
188,0.98988396,0.5951345,0.2538943688074748,0.9923842,0.67961675,0.1909034490585327
189,0.99009,0.60147697,0.24899492661158243,0.99230355,0.68064225,0.19020861387252808
190,0.98991126,0.5966681,0.25267845959890456,0.9919997,0.670264,0.19761098623275758
191,0.9901249,0.60063565,0.2495781665756589,0.9921672,0.67617834,0.1933474063873291
192,0.9900114,0.6002654,0.2498785796619597,0.9923561,0.6781579,0.1919846534729004
193,0.9899914,0.59883624,0.2511150212514968,0.99206865,0.67545545,0.19390699863433838
194,0.9900897,0.6022422,0.24831526903879075,0.9922195,0.67926294,0.1911663293838501
195,0.9901668,0.60405993,0.24697472084136235,0.99195653,0.6695107,0.19817153215408326
196,0.98999524,0.5996549,0.2503757760638282,0.9922474,0.6788681,0.19147928953170776
197,0.9901191,0.6015914,0.24885597683134533,0.9922664,0.6803151,0.19043954610824584
198,0.99017864,0.60446864,0.24657827048074632,0.9921638,0.6778182,0.1922199010848999
199,0.9901807,0.6037576,0.24716551530928837,0.9919722,0.67620593,0.19335473775863649
200,0.9901348,0.6044807,0.24671651068187894,0.99220294,0.6756518,0.1937634229660034
201,0.99004287,0.5999611,0.25012989555086407,0.9923133,0.67878276,0.19152724742889404
202,0.9902439,0.60555434,0.24570312102635702,0.9923687,0.6799998,0.19065476655960084
203,0.99004805,0.60062015,0.24962846438090006,0.9920788,0.6776531,0.1923307180404663
204,0.99001783,0.6015755,0.24893152713775635,0.99205977,0.6765636,0.19313466548919678
205,0.99000007,0.598544,0.2512414824394953,0.9922966,0.67941374,0.19106463193893433
206,0.9899597,0.5978199,0.25179931663331534,0.9918667,0.6712407,0.19690583944320678
207,0.99005044,0.6013716,0.24904828979855492,0.99226946,0.6798558,0.19075030088424683
208,0.9900492,0.59964114,0.25036936430704027,0.99243295,0.6807214,0.19015352725982665
209,0.99023,0.60643405,0.24509343079158238,0.9923286,0.6805581,0.1902570605278015
210,0.99021643,0.6046505,0.2464813987414042,0.9921393,0.6780792,0.1920062780380249
211,0.99011636,0.6027699,0.24797822464080083,0.9923188,0.6796886,0.19091304540634155
212,0.99024147,0.60615265,0.2453553108941941,0.992076,0.6753174,0.19402381181716918
213,0.99013644,0.6018516,0.2487011637006487,0.99197406,0.67547166,0.19386571645736694
214,0.9900316,0.6010802,0.24923527808416457,0.9921391,0.6779867,0.19206337928771972
215,0.99023455,0.60662377,0.24493618238539921,0.99228907,0.68097126,0.18997248411178588
216,0.9901717,0.6017591,0.24869428362165177,0.9923344,0.679677,0.1909023642539978
217,0.9902491,0.6072317,0.24443208603631883,0.9922472,0.6789171,0.19141192436218263
218,0.99023354,0.6077439,0.24409034990129017,0.9922985,0.67846787,0.19176058769226073
219,0.9901431,0.6013046,0.2490698950631278,0.9922169,0.6798928,0.1907341480255127
220,0.9901394,0.6032342,0.24756099496568953,0.9922156,0.6782085,0.19191855192184448
221,0.99010986,0.6013308,0.24907548370815458,0.9919961,0.67285174,0.19578287601470948
222,0.99024296,0.60548586,0.24586897236960276,0.9923028,0.6769954,0.1927674412727356
223,0.99001396,0.6004044,0.24981505814052762,0.99223423,0.6760316,0.1934980034828186
224,0.99002707,0.5989852,0.2508643666903178,0.9921163,0.67875624,0.19154781103134155
225,0.99011135,0.60114276,0.24925213768368676,0.99226683,0.6760996,0.19345011711120605
226,0.9900385,0.5999997,0.25011941364833284,0.99217224,0.6782562,0.19190609455108643
227,0.99004436,0.6010978,0.2492643566358657,0.99215585,0.6768311,0.19292130470275878
228,0.99007434,0.6018312,0.24875294594537645,0.9921344,0.67823994,0.19194531440734863
229,0.990121,0.6025968,0.24809745096025013,0.99221593,0.67597723,0.1935107707977295
230,0.9902527,0.60681903,0.24480607963743664,0.9919567,0.6727517,0.1958049416542053
231,0.99018586,0.6046155,0.2464988004593622,0.9920579,0.67483693,0.19432862997055053
232,0.9900611,0.6020686,0.24847043128240676,0.99218524,0.67760557,0.19238063097000122
233,0.989987,0.59970975,0.2503538500695002,0.9923623,0.68124413,0.1897877812385559
234,0.9901136,0.60222006,0.24842231898080736,0.9922653,0.6789354,0.19140443801879883
235,0.99015075,0.6032382,0.24755778766813732,0.9922798,0.6770762,0.19273698329925537
236,0.9902389,0.60692835,0.2447534515744164,0.9922193,0.6782249,0.19193577766418457
237,0.99022716,0.6052777,0.24597913026809692,0.9919872,0.6655945,0.20098843574523925
238,0.99007374,0.6017741,0.2487025913738069,0.99224627,0.6796857,0.19086925983428954
239,0.99007,0.6011464,0.2491995720636277,0.99195653,0.6751431,0.19408332109451293
240,0.99022305,0.6060135,0.24540005411420548,0.9922557,0.6798833,0.19072877168655394
241,0.99023306,0.60544807,0.24586912847700573,0.99229866,0.68038094,0.1903909921646118
242,0.99005175,0.6013545,0.24904161407834008,0.9922408,0.67896783,0.19136143922805787
243,0.990299,0.6069899,0.24466293766385033,0.9919181,0.6739621,0.19495298862457275
244,0.99013364,0.60487705,0.24632211242403304,0.99233764,0.68032956,0.19041037559509277
245,0.9902602,0.6068555,0.24478461628868467,0.9923484,0.6791761,0.1912725567817688
246,0.9900807,0.60125387,0.2491751710573832,0.99212664,0.6788637,0.19149447679519654
247,0.9901178,0.60296184,0.24777747052056448,0.99200666,0.6701547,0.19768553972244263
248,0.99000055,0.5990152,0.2509945460728237,0.9921099,0.67697877,0.19278995990753173
249,0.9900135,0.6000981,0.2501344510487148,0.9920155,0.67455965,0.19454352855682372
250,0.9901036,0.6026616,0.24808516956510998,0.9923514,0.6807558,0.1901181697845459
251,0.9901667,0.60456806,0.24654125883465722,0.9922329,0.67836857,0.1918082356452942
252,0.99022305,0.6053146,0.24597170807066418,0.99192375,0.67334044,0.1954242467880249
253,0.9900991,0.603378,0.2474508001690819,0.99204624,0.6721629,0.19630806446075438
254,0.99036014,0.60965455,0.24261855227606638,0.99233615,0.6791635,0.19127700328826905
255,0.99002194,0.60082,0.24952776375271024,0.99218017,0.67992383,0.1907030701637268
256,0.99016154,0.6049505,0.24625097002301896,0.9923318,0.68189716,0.1893049120903015
257,0.9902423,0.60571015,0.24569636867159889,0.99232614,0.67968976,0.19089767932891846
258,0.99022543,0.6062522,0.24526340337026686,0.9923936,0.6806763,0.19018348455429077
259,0.9902196,0.6045429,0.2465483858471825,0.99230355,0.6794673,0.19103586673736572
260,0.9902387,0.6068858,0.2447409544672285,0.9923729,0.67890567,0.19146380424499512
261,0.9903284,0.60881317,0.2432417188371931,0.99212193,0.6780987,0.19202196598052979
262,0.99014586,0.6045564,0.24659973950613112,0.9921935,0.67957073,0.19093081951141358
263,0.99021757,0.6052432,0.24604800201597668,0.9922958,0.68007034,0.1905990719795227
264,0.9902133,0.605824,0.24568923598244077,0.9923776,0.6800458,0.19062021970748902
265,0.9900952,0.60151833,0.24891062861397154,0.99218374,0.67866063,0.19160161018371583
266,0.99012876,0.60452527,0.24656760976428077,0.99223423,0.67922056,0.191212797164917
267,0.9900603,0.6021694,0.24842739956719534,0.9923787,0.67997956,0.19066712856292725
268,0.9900937,0.6020693,0.24850069625037058,0.9923896,0.6800207,0.190656316280365
269,0.99020016,0.6058757,0.24557836282820927,0.9922794,0.6809191,0.18999836444854737
270,0.99025506,0.6065586,0.245097850050245,0.9923706,0.6803489,0.1904274344444275
271,0.9902118,0.6036036,0.24737087034043811,0.99225324,0.6792811,0.19119902849197387
272,0.9900125,0.6010823,0.24922801767076766,0.9922438,0.6784017,0.19176782369613649
273,0.9900238,0.5990054,0.2509366756393796,0.99227095,0.67902356,0.19135665893554688
274,0.9902478,0.60602236,0.24542469637734549,0.99226135,0.6799425,0.1907138228416443
275,0.9902347,0.6064212,0.24517990861620223,0.9921532,0.6786895,0.19161254167556763
276,0.9903828,0.6100217,0.24230930634907313,0.99231374,0.6788496,0.1914926528930664
277,0.9902384,0.60649425,0.2450507084528605,0.9921862,0.6807365,0.19012924432754516
278,0.99027896,0.6084419,0.24360454650152297,0.9923448,0.68030435,0.1904550552368164
279,0.9903182,0.6075237,0.24426575217928206,0.9923972,0.6802274,0.1905229687690735
280,0.99013925,0.6020654,0.24849640471594675,0.9922932,0.6810287,0.18992798328399657
281,0.9905051,0.6139641,0.239336473601205,0.99238664,0.6809315,0.1900015354156494
282,0.9903524,0.60950786,0.24274752253577822,0.9922945,0.6806454,0.19017881155014038
283,0.99022824,0.6072598,0.24441087529772804,0.9921208,0.6788472,0.19148422479629518
284,0.99032027,0.6078693,0.24394476413726807,0.99227285,0.6810424,0.1899150252342224
285,0.9901494,0.6031524,0.2476000501995995,0.9923196,0.6791696,0.19125536680221558
286,0.9902502,0.60630834,0.24521360794703165,0.99214906,0.67854345,0.19167033433914185
287,0.9901914,0.6054231,0.24587961321785337,0.99213195,0.6796867,0.1908751130104065
288,0.9899855,0.60001636,0.2500920295715332,0.9922218,0.68012494,0.19060170650482178
289,0.9901908,0.6047113,0.24650593598683676,0.99227244,0.6789957,0.1913715958595276
290,0.99014276,0.60212755,0.2484866182009379,0.9922099,0.6813723,0.1896805763244629
291,0.99013263,0.6037874,0.2471980026790074,0.99229884,0.6815774,0.18952380418777465
292,0.9901112,0.60135007,0.24904555082321167,0.9923305,0.68091196,0.19000688791275025
293,0.99030435,0.6087449,0.243330370812189,0.99227303,0.6808153,0.190093994140625
294,0.9902686,0.6081687,0.24377239601952688,0.992264,0.6814311,0.18967174291610717
295,0.990292,0.60797685,0.24390163875761486,0.99227,0.67683464,0.1928723096847534
296,0.9901601,0.6035521,0.24732876959301175,0.99227303,0.67961854,0.19091426134109496
297,0.9903944,0.6114243,0.24122447910762967,0.9923748,0.68243426,0.18892331123352052
298,0.9903095,0.608395,0.24359085162480673,0.99250585,0.68430173,0.1876213550567627
299,0.99028134,0.60732836,0.24440298193976992,0.9922587,0.6774535,0.1924313187599182
