,MIN,Set,Image
283,0.6954288482666016,val,1921
284,0.4531971514225006,val,1939
285,0.13722160458564758,val,1947
286,0.030616555362939835,val,1954
287,0.3239152133464813,val,1956
288,0.018061025068163872,val,1960
289,0.03577608987689018,val,1963
290,0.03061792440712452,val,1969
291,0.10402915626764297,val,1973
292,0.04088553786277771,val,1985
293,0.10891592502593994,val,1986
294,0.033746641129255295,val,1989
295,0.04341078922152519,val,1991
296,0.041613783687353134,val,1997
297,0.02886352129280567,val,1999
298,0.03522181138396263,val,2002
299,0.03317253291606903,val,2010
300,0.031574174761772156,val,2012
301,0.2271929234266281,val,2017
302,0.8950724005699158,val,2018
303,0.028828565031290054,val,2019
304,0.25772735476493835,val,2021
305,0.05155058577656746,val,2039
306,0.033977486193180084,val,2052
307,0.037117958068847656,val,2060
308,0.16215451061725616,val,2061
309,0.02482476457953453,val,2080
310,0.03283385932445526,val,2088
311,0.2874363958835602,val,2089
312,0.026899289339780807,val,2094
313,0.03511051833629608,val,2106
314,0.03504319116473198,val,2137
315,0.22750572860240936,val,2142
316,0.03811389207839966,val,2144
317,0.028780430555343628,val,2163
318,0.02993101067841053,val,2167
319,0.033791158348321915,val,2173
320,0.03570263460278511,val,2180
321,0.01724069193005562,val,2188
322,0.035750579088926315,val,2194
323,0.03151485323905945,val,2201
324,0.03319939225912094,val,2213
325,0.035534679889678955,val,2214
326,0.026123296469449997,val,2219
327,0.2304871529340744,val,2223
328,0.03329866752028465,val,2225
329,0.47746479511260986,val,2227
330,0.27393877506256104,val,2234
331,0.03872884064912796,val,2251
332,0.6974221467971802,val,2253
333,0.028855187818408012,val,2256
334,0.03284820541739464,val,2269
335,0.07891702651977539,val,2282
336,0.032999247312545776,val,2285
337,0.03532877191901207,val,2295
338,0.03004717454314232,val,2299
339,0.033275216817855835,val,2300
340,0.03261018916964531,val,2301
341,0.027365880087018013,val,2307
342,0.03529450669884682,val,2330
343,0.03738334774971008,val,2331
344,0.5403923392295837,val,2338
345,0.023456694558262825,val,2343
346,0.09682026505470276,val,2357
347,0.03555944934487343,val,2382
348,0.13197600841522217,val,2400
349,0.0552290640771389,val,2413
350,0.03675229474902153,val,2420
351,0.09829658269882202,val,2435
352,0.031338613480329514,val,2439
353,0.026531077921390533,val,2440
354,0.1276574432849884,val,2462
355,0.17636722326278687,val,2463
356,0.19852344691753387,val,2473
357,0.41899624466896057,val,2474
358,0.1309831291437149,val,2477
359,0.03058907762169838,val,2480
360,0.03575318679213524,val,2483
361,0.17280206084251404,val,2485
362,0.029453754425048828,val,2487
363,0.22158169746398926,val,2493
364,0.06964405626058578,val,2496
365,0.232900470495224,val,2499
366,0.17389053106307983,val,2501
367,0.03346387669444084,val,2503
368,0.037010110914707184,val,2506
369,0.31740427017211914,val,2511
370,0.0405699759721756,val,2522
371,0.03597636893391609,val,2534
372,0.028778167441487312,val,2537
373,0.03066983073949814,val,2552
374,0.019759614020586014,val,2554
375,0.08914800733327866,val,2556
376,0.0355948843061924,val,2568
377,0.026174254715442657,val,2570
378,0.19177579879760742,val,2576
379,0.03149234130978584,val,2583
380,0.03144095465540886,val,2602
381,0.03445399925112724,val,2634
382,0.02798459306359291,val,2639
383,0.03513149544596672,val,2643
384,0.2238638550043106,val,2653
385,0.03799271956086159,val,2662
386,0.030664075165987015,val,2664
387,0.12719465792179108,val,2669
388,1.8043766021728516,val,2674
389,0.04036388546228409,val,2675
390,0.12893293797969818,val,2687
391,0.06027109920978546,val,2690
392,0.08434644341468811,val,2692
393,0.03213704004883766,val,2720
394,0.03785514459013939,val,2727
395,0.2517683804035187,val,2728
396,0.030470021069049835,val,2746
397,0.6397860646247864,val,2749
398,0.029121624305844307,val,2754
399,0.04390205815434456,val,2759
400,0.08358411490917206,val,2773
401,0.029410045593976974,val,2777
402,0.051514748483896255,val,2782
403,0.06083587557077408,val,2789
404,1.046913981437683,val,2790
405,0.06330221146345139,val,2794
406,0.04001602903008461,val,2796
407,0.023427486419677734,val,2802
408,0.02702985890209675,val,2806
409,0.10347292572259903,val,2825
410,0.026375336572527885,val,2835
411,0.025563891977071762,val,2838
412,0.14449970424175262,val,2845
413,0.2003413289785385,val,2852
414,0.029496341943740845,val,2855
415,0.03203890472650528,val,2861
416,0.5423536896705627,val,2865
417,0.034382060170173645,val,2882
418,0.20007330179214478,val,2892
419,0.024452704936265945,val,2899
420,0.06096722558140755,val,2910
421,0.029418788850307465,val,2920
422,0.14315801858901978,val,2922
423,0.038219958543777466,val,2933
424,0.030932951718568802,val,2934
425,0.03536662086844444,val,2935
426,0.1504441499710083,val,2946
427,0.034072279930114746,val,2954
428,0.23928546905517578,val,2956
429,0.23193733394145966,val,2962
430,0.08408728986978531,val,2966
431,0.03502233326435089,val,2975
432,0.08002624660730362,val,2979
433,0.030630014836788177,val,2987
434,0.036942992359399796,val,2992
435,0.0833434909582138,val,2999
436,0.03359365090727806,val,3035
437,0.031042296439409256,val,3041
438,0.03430372476577759,val,3048
439,0.02844567410647869,val,3065
440,0.03693614900112152,val,3074
441,0.027070384472608566,val,3080
442,0.03756561130285263,val,3094
443,0.0359249971807003,val,3105
444,0.03495386242866516,val,3107
445,0.032697439193725586,val,3121
446,0.029589563608169556,val,3122
447,0.06169100105762482,val,3126
448,0.03338361531496048,val,3127
449,0.03830903396010399,val,3163
450,0.028476374223828316,val,3180
451,0.32831132411956787,val,3184
452,0.03229088708758354,val,3188
453,0.029742076992988586,val,3191
454,0.02394796349108219,val,3202
455,0.03791293129324913,val,3207
456,0.037000689655542374,val,3214
457,0.09095803648233414,val,3222
458,0.017980322241783142,val,3223
459,0.041913922876119614,val,3228
460,0.05382804572582245,val,3233
461,0.03267400339245796,val,3251
462,0.1712639480829239,val,3258
463,0.03499383479356766,val,3261
464,0.1076921820640564,val,3266
465,0.5239772200584412,val,3270
466,0.03330119326710701,val,3274
467,0.20343008637428284,val,3279
468,0.039701275527477264,val,3284
469,0.03136686980724335,val,3289
470,0.03167129307985306,val,3290
471,0.024668991565704346,val,3291
472,0.03612922504544258,val,3293
473,0.03068619593977928,val,3300
474,0.02421695366501808,val,3320
475,0.029751615598797798,val,3332
476,0.037513840943574905,val,3335
477,0.03013492003083229,val,3342
478,0.03353504836559296,val,3366
479,0.038471728563308716,val,3369
480,0.8031458258628845,val,3371
481,0.04328710585832596,val,3373
482,0.028344199061393738,val,3375
483,0.0644659548997879,val,3380
