,MAED,Set,Image
0,6.845512390136719,val,160
1,6.229184150695801,val,161
2,6.292778491973877,val,162
3,6.927907466888428,val,163
4,7.016664028167725,val,164
5,7.1873064041137695,val,165
6,6.928935527801514,val,166
7,7.293303489685059,val,167
8,7.202749729156494,val,168
9,7.156050205230713,val,169
10,7.905204772949219,val,170
11,7.820550441741943,val,171
12,7.263495445251465,val,172
13,7.319966793060303,val,173
14,7.244735240936279,val,174
15,6.935948371887207,val,175
16,6.9204583168029785,val,176
17,6.78672981262207,val,177
18,5.683444976806641,val,178
19,6.922700881958008,val,179
20,15.96054744720459,val,180
21,16.508773803710938,val,181
22,16.451433181762695,val,182
23,16.938526153564453,val,183
24,15.996688842773438,val,184
25,16.479135513305664,val,185
26,15.808408737182617,val,186
27,14.793869972229004,val,187
28,15.227011680603027,val,188
29,16.586078643798828,val,189
30,16.362865447998047,val,190
31,16.478425979614258,val,191
32,16.89984130859375,val,192
33,17.460351943969727,val,193
34,17.33191680908203,val,194
35,16.85272789001465,val,195
36,14.99952507019043,val,196
37,15.899009704589844,val,197
38,15.57091999053955,val,198
39,16.850549697875977,val,199
40,10.908632278442383,test,200
41,11.231404304504395,test,201
42,12.198446273803711,test,202
43,11.413820266723633,test,203
44,11.659777641296387,test,204
45,11.473773002624512,test,205
46,11.296454429626465,test,206
47,11.646218299865723,test,207
48,11.653587341308594,test,208
49,11.338650703430176,test,209
50,11.568449974060059,test,210
51,11.320172309875488,test,211
52,11.566803932189941,test,212
53,10.78599739074707,test,213
54,11.169197082519531,test,214
55,11.652217864990234,test,215
56,11.032449722290039,test,216
57,11.217604637145996,test,217
58,11.342846870422363,test,218
59,11.968500137329102,test,219
60,15.18006420135498,test,220
61,14.845300674438477,test,221
62,15.139452934265137,test,222
63,14.814383506774902,test,223
64,14.87632942199707,test,224
65,15.215814590454102,test,225
66,15.046605110168457,test,226
67,15.260636329650879,test,227
68,14.772876739501953,test,228
69,14.543950080871582,test,229
70,14.691925048828125,test,230
71,13.960765838623047,test,231
72,14.676301002502441,test,232
73,14.46950626373291,test,233
74,14.286994934082031,test,234
75,15.565665245056152,test,235
76,15.04281234741211,test,236
77,15.130617141723633,test,237
78,15.27902603149414,test,238
79,14.458074569702148,test,239
