,MAED,Set,Image
0,7.20959997177124,val,160
1,7.343591213226318,val,161
2,7.1270246505737305,val,162
3,7.488419055938721,val,163
4,7.614386558532715,val,164
5,7.968537330627441,val,165
6,7.455225944519043,val,166
7,7.643247127532959,val,167
8,7.309571743011475,val,168
9,6.628571510314941,val,169
10,7.8322672843933105,val,170
11,7.649294853210449,val,171
12,8.106889724731445,val,172
13,8.345817565917969,val,173
14,7.848734378814697,val,174
15,8.486285209655762,val,175
16,7.287679672241211,val,176
17,6.865926265716553,val,177
18,8.123723983764648,val,178
19,7.489786624908447,val,179
20,11.972662925720215,val,180
21,12.163354873657227,val,181
22,11.628839492797852,val,182
23,12.23111343383789,val,183
24,12.236960411071777,val,184
25,11.277198791503906,val,185
26,11.085641860961914,val,186
27,11.654739379882812,val,187
28,11.936507225036621,val,188
29,12.17421817779541,val,189
30,12.746916770935059,val,190
31,12.535733222961426,val,191
32,13.2596435546875,val,192
33,12.516828536987305,val,193
34,12.266758918762207,val,194
35,12.403305053710938,val,195
36,11.890026092529297,val,196
37,11.980926513671875,val,197
38,12.18198299407959,val,198
39,12.69066333770752,val,199
40,7.326508045196533,test,200
41,7.018332481384277,test,201
42,7.00830602645874,test,202
43,6.721355438232422,test,203
44,6.703043460845947,test,204
45,7.34080696105957,test,205
46,6.840644836425781,test,206
47,6.6871795654296875,test,207
48,6.522543907165527,test,208
49,7.108302593231201,test,209
50,6.820369243621826,test,210
51,6.72876501083374,test,211
52,7.149994373321533,test,212
53,6.871741771697998,test,213
54,6.975812911987305,test,214
55,6.882707595825195,test,215
56,6.853678226470947,test,216
57,6.62647819519043,test,217
58,6.687172889709473,test,218
59,7.202430248260498,test,219
60,15.474781036376953,test,220
61,15.252357482910156,test,221
62,15.720415115356445,test,222
63,14.340768814086914,test,223
64,14.763727188110352,test,224
65,13.648933410644531,test,225
66,15.42322063446045,test,226
67,15.565521240234375,test,227
68,15.443896293640137,test,228
69,14.274951934814453,test,229
70,14.977978706359863,test,230
71,15.144305229187012,test,231
72,15.402039527893066,test,232
73,14.957548141479492,test,233
74,14.62521743774414,test,234
75,15.386911392211914,test,235
76,14.47146987915039,test,236
77,15.028788566589355,test,237
78,13.544329643249512,test,238
79,13.533782005310059,test,239
