,MAX,Set,Image
0,16.15576171875,val,3
1,18.11469078063965,val,4
2,7.228293418884277,val,14
3,13.921534538269043,val,29
4,8.577911376953125,val,47
5,1.0312310457229614,val,48
6,1.5053634643554688,val,66
7,0.8219432234764099,val,76
8,16.687763214111328,val,86
9,16.520360946655273,val,87
10,2.4348325729370117,val,92
11,15.960265159606934,val,98
12,5.802618026733398,val,106
13,14.478984832763672,val,109
14,14.501588821411133,val,115
15,13.86811351776123,val,116
16,16.80725860595703,val,117
17,16.168460845947266,val,123
18,1.8224164247512817,val,127
19,17.27943992614746,val,129
20,1.916732907295227,val,132
21,5.227617263793945,val,136
22,1.6372262239456177,val,138
23,16.27581024169922,val,147
24,2.2372050285339355,val,157
25,2.8217575550079346,val,170
26,6.6595683097839355,val,173
27,11.2352876663208,val,179
28,27.867738723754883,val,190
29,0.7750362753868103,val,193
30,16.4981689453125,val,194
31,24.690773010253906,val,201
32,13.896313667297363,val,208
33,10.829919815063477,val,221
34,16.74442481994629,val,225
35,4.699301242828369,val,234
36,0.8218256235122681,val,240
37,18.443838119506836,val,245
38,14.317472457885742,val,246
39,2.4733011722564697,val,252
40,8.550322532653809,val,265
41,18.937429428100586,val,269
42,10.702019691467285,val,271
43,6.478773593902588,val,280
44,13.624737739562988,val,284
45,21.806411743164062,val,287
46,32.63751983642578,val,289
47,27.13263511657715,val,291
48,16.51256561279297,val,314
49,21.307893753051758,val,316
50,21.068254470825195,val,339
51,15.072847366333008,val,355
52,3.5637736320495605,val,357
53,17.113529205322266,val,367
54,14.66871166229248,val,378
55,1.0272588729858398,val,381
56,22.071489334106445,val,393
57,28.98020362854004,val,395
58,14.18578815460205,val,398
59,2.3352601528167725,val,405
60,3.9210312366485596,val,414
61,30.992130279541016,val,418
62,14.703665733337402,val,434
63,9.08621597290039,val,435
64,15.416549682617188,val,467
65,1.414525032043457,val,470
66,20.743549346923828,val,473
67,7.478903770446777,val,475
68,13.719069480895996,val,479
69,1.559399962425232,val,482
70,1.0029994249343872,val,488
71,13.433075904846191,val,493
72,14.158498764038086,val,494
73,5.903357982635498,val,500
74,11.899868965148926,val,505
75,16.20819854736328,val,506
76,7.950652122497559,val,509
77,4.898965835571289,val,510
78,14.6997652053833,val,512
79,21.608558654785156,val,514
80,14.893359184265137,val,516
81,4.452284336090088,val,521
82,7.313979625701904,val,525
83,2.292816162109375,val,534
84,15.7260160446167,val,536
85,5.263246536254883,val,544
86,20.908544540405273,val,545
87,16.957313537597656,val,547
88,32.484474182128906,val,552
89,22.496906280517578,val,556
90,14.879775047302246,val,557
91,2.2059695720672607,val,559
92,13.973848342895508,val,600
93,1.2667324542999268,val,602
94,16.316768646240234,val,611
95,1.4067509174346924,val,614
96,15.707259178161621,val,622
97,32.22679138183594,val,623
98,16.010313034057617,val,636
99,2.362454652786255,val,637
100,2.553443193435669,val,644
101,2.2711405754089355,val,650
102,9.41880989074707,val,655
103,18.495990753173828,val,664
104,12.937865257263184,val,676
105,0.6648527979850769,val,685
106,15.396706581115723,val,690
107,15.692481994628906,val,691
108,17.001663208007812,val,693
109,10.382101058959961,val,695
110,15.993352890014648,val,698
111,33.21764373779297,val,700
112,16.26673126220703,val,714
113,16.604751586914062,val,732
114,14.518430709838867,val,737
115,1.9133849143981934,val,739
116,1.84242844581604,val,745
117,14.818684577941895,val,752
118,1.9953688383102417,val,772
119,16.60253143310547,val,774
120,21.30965232849121,val,781
121,16.008403778076172,val,784
122,3.0239739418029785,val,786
123,28.170381546020508,val,792
124,4.682103157043457,val,795
125,19.928226470947266,val,800
126,1.4471443891525269,val,815
127,15.673209190368652,val,822
128,21.775691986083984,val,823
129,13.924684524536133,val,834
130,16.414016723632812,val,837
131,7.047705173492432,val,846
132,0.8667566776275635,val,849
133,3.1985950469970703,val,850
134,1.6604132652282715,val,852
135,6.204410076141357,val,863
136,8.867424011230469,val,869
137,5.071949005126953,val,873
138,29.476383209228516,val,874
139,22.683841705322266,val,877
140,0.876534640789032,val,883
141,3.2753636837005615,val,884
142,8.326051712036133,val,888
143,1.3670933246612549,val,899
144,3.351013660430908,val,900
145,3.8752052783966064,val,902
146,7.229941368103027,val,904
147,8.465222358703613,val,908
148,10.060437202453613,val,912
149,17.645565032958984,val,918
150,7.842966556549072,val,919
151,21.830963134765625,val,923
152,6.86248779296875,val,927
153,7.727792263031006,val,929
154,27.18367576599121,val,941
155,21.58742332458496,val,944
156,13.035740852355957,val,948
157,10.28557014465332,val,949
158,11.950467109680176,val,952
159,18.782649993896484,val,953
160,1.6413073539733887,val,959
161,1.982092261314392,val,964
162,12.26315689086914,val,970
163,27.56692886352539,val,973
164,1.9130640029907227,val,975
165,1.4004507064819336,val,977
166,2.5175535678863525,val,979
167,15.969340324401855,val,999
168,8.8281888961792,val,1006
169,16.229736328125,val,1012
170,2.7139954566955566,val,1017
171,2.4495294094085693,val,1027
172,1.594280481338501,val,1035
173,28.800188064575195,val,1039
174,31.06612205505371,val,1049
175,6.5759100914001465,val,1059
176,18.134540557861328,val,1077
177,31.194538116455078,val,1089
178,16.26025390625,val,1101
179,14.970622062683105,val,1102
180,6.573550224304199,val,1110
181,1.0278714895248413,val,1111
182,3.6192286014556885,val,1116
183,10.5643310546875,val,1121
184,15.813522338867188,val,1122
185,17.3360652923584,val,1124
186,15.933426856994629,val,1135
187,18.467370986938477,val,1146
188,17.9865779876709,val,1161
189,10.002801895141602,val,1177
190,16.231605529785156,val,1187
191,1.5861176252365112,val,1189
192,3.507755994796753,val,1190
193,10.476532936096191,val,1196
194,2.903043508529663,val,1204
195,2.2207205295562744,val,1208
196,1.190879225730896,val,1214
197,19.170059204101562,val,1216
198,7.094257831573486,val,1218
199,19.020177841186523,val,1227
200,15.398335456848145,val,1244
201,15.911588668823242,val,1253
202,16.518646240234375,val,1257
203,3.551565647125244,val,1259
204,2.9651846885681152,val,1260
205,10.646468162536621,val,1261
