,MAED,Set,Image
0,3.1824121475219727,val,10014
1,0.9252158403396606,val,10022
2,3.3290157318115234,val,10023
3,0.9913864135742188,val,10036
4,6.875805377960205,val,10037
5,1.2626365423202515,val,10046
6,1.4857349395751953,val,10051
7,1.6655558347702026,val,10056
8,1.3983875513076782,val,10060
9,2.0978994369506836,val,10062
10,0.37236982583999634,val,10069
11,1.566554069519043,val,10079
12,1.441273808479309,val,10082
13,1.5777562856674194,val,10083
14,1.1894023418426514,val,10087
15,0.5715882778167725,val,10117
16,2.1347298622131348,val,10124
17,2.4270331859588623,val,10126
18,1.1561639308929443,val,10129
19,1.9414706230163574,val,10133
20,2.0920217037200928,val,10134
21,6.373119831085205,val,10139
22,2.330735683441162,val,10147
23,1.0121119022369385,val,10148
24,0.8471819162368774,val,10158
25,3.3867623805999756,val,10168
26,1.2803977727890015,val,10184
27,1.1394190788269043,val,10189
28,1.3700698614120483,val,10209
29,1.3957288265228271,val,10212
30,2.1706879138946533,val,10232
31,4.604920864105225,val,10238
32,6.381030559539795,val,10242
33,3.5523006916046143,val,10248
34,2.7942168712615967,val,10255
35,1.8441938161849976,val,10257
36,1.159724235534668,val,10261
37,0.5698712468147278,val,10279
38,4.420355319976807,val,10285
39,1.3788139820098877,val,10288
40,2.1979594230651855,val,10300
41,4.319779872894287,val,10302
42,1.1930558681488037,val,10307
43,1.452824592590332,val,10310
44,3.1009786128997803,val,10311
45,1.1868122816085815,val,10312
46,1.4066623449325562,val,10319
47,3.6532397270202637,val,10340
48,0.993341326713562,val,10355
49,1.2326587438583374,val,10360
50,1.4493756294250488,val,10383
51,2.6172409057617188,val,10395
52,7.340753078460693,val,10422
53,1.3430949449539185,val,10426
54,4.589992046356201,val,10428
55,7.453253269195557,val,10429
56,0.9110835790634155,val,10434
57,0.482153058052063,val,10441
58,1.2371220588684082,val,10442
59,1.3757421970367432,val,10448
60,1.4980214834213257,val,10450
61,1.7285468578338623,val,10457
62,1.0321235656738281,val,10487
63,0.7029907703399658,val,10500
64,4.375400066375732,val,10511
65,3.9712257385253906,val,10514
66,2.044286012649536,val,10518
67,0.8913078904151917,val,10522
68,1.2179406881332397,val,10524
69,4.744132041931152,val,10527
70,1.4295616149902344,val,10538
71,7.395417213439941,val,10550
72,0.9402483701705933,val,10558
73,2.5388009548187256,val,10559
74,1.7962861061096191,val,10562
75,0.5781859159469604,val,10564
76,3.2661352157592773,val,10569
77,2.292675256729126,val,10573
78,2.0948524475097656,val,10574
79,3.3303592205047607,val,10604
80,1.3842240571975708,val,10605
81,0.5840107202529907,val,10607
82,2.3263416290283203,val,10608
83,22.51671600341797,val,10614
84,4.447112560272217,val,10627
85,2.8377726078033447,val,10628
86,2.490583658218384,val,10636
87,1.742699146270752,val,10638
88,3.0529420375823975,val,10649
89,0.6960174441337585,val,10655
90,1.0565248727798462,val,10657
91,2.957658290863037,val,10661
92,1.6898447275161743,val,10665
93,0.8039476275444031,val,10671
94,1.5495083332061768,val,10672
95,1.8578300476074219,val,10688
96,3.2516732215881348,val,10689
97,1.0437085628509521,val,10691
98,6.5630974769592285,val,10693
99,4.301373481750488,val,10703
100,2.783590316772461,val,10706
101,2.059081792831421,val,10713
102,3.9732308387756348,val,10718
103,0.9744397401809692,val,10722
104,3.1501379013061523,val,10738
105,0.9327694773674011,val,10740
106,2.8934872150421143,val,10751
107,2.004370927810669,val,10757
108,1.484145164489746,val,10758
109,1.1881968975067139,val,10777
110,1.367846131324768,val,10795
111,4.109138488769531,val,10815
112,1.6106774806976318,val,10821
113,1.7994303703308105,val,10826
114,1.3612480163574219,val,10877
115,1.2071194648742676,val,10887
116,1.5311838388442993,val,10894
117,2.14267635345459,val,10900
118,2.0299839973449707,val,10905
119,0.6112496852874756,val,10906
120,3.3864493370056152,val,10916
121,2.552549123764038,val,10943
