,MIN,Set,Image
0,0.02217523567378521,val,1
1,0.022160276770591736,val,2
2,0.00536465784534812,val,21
3,0.026793718338012695,val,25
4,0.015231459401547909,val,37
5,0.026651643216609955,val,38
6,0.017684897407889366,val,45
7,0.014591056853532791,val,50
8,0.019317632541060448,val,59
9,0.01774757355451584,val,67
10,0.1071268692612648,val,72
11,0.02093876525759697,val,77
12,0.01771366596221924,val,93
13,0.11489219963550568,val,105
14,0.21249940991401672,val,108
15,0.07361206412315369,val,114
16,0.8136826753616333,val,116
17,0.016642389819025993,val,124
18,0.0233718641102314,val,133
19,0.02525838278234005,val,152
20,0.010456056334078312,val,161
21,0.02033783495426178,val,176
22,0.04206893965601921,val,197
23,0.024034684523940086,val,200
24,0.02641945146024227,val,204
25,0.039768073707818985,val,211
26,0.04441079497337341,val,217
27,0.06041301041841507,val,225
28,0.018539590761065483,val,227
29,0.15709446370601654,val,229
30,0.01794118992984295,val,231
31,0.025529438629746437,val,244
32,0.01206188928335905,val,264
33,0.0523337684571743,val,270
34,0.01631474681198597,val,300
35,0.040034737437963486,val,307
36,0.020796969532966614,val,316
37,0.02021448127925396,val,338
38,0.0202036090195179,val,352
39,0.0168449766933918,val,362
40,0.04504287615418434,val,369
41,0.03795311227440834,val,370
42,0.01835448108613491,val,372
43,0.03340168669819832,val,385
44,0.02505660615861416,val,388
45,0.015642395243048668,val,405
46,0.06879156827926636,val,416
47,0.020069897174835205,val,434
48,0.0354527086019516,val,435
49,0.03870682045817375,val,437
50,0.017129911109805107,val,441
51,0.048931073397397995,val,442
52,0.018320845440030098,val,443
53,0.017247775569558144,val,450
54,0.18472786247730255,val,452
55,0.27143344283103943,val,457
56,0.35587191581726074,val,480
57,0.10347586125135422,val,482
58,0.02045963890850544,val,490
59,0.15298059582710266,val,491
60,0.0172299575060606,val,496
61,0.01660837233066559,val,507
62,0.06927521526813507,val,508
63,0.044900164008140564,val,511
64,0.03817272186279297,val,521
65,0.019884951412677765,val,533
66,0.016880597919225693,val,539
67,0.09270257502794266,val,545
68,1.1026471853256226,val,548
69,0.02586980164051056,val,563
70,0.3114776015281677,val,570
71,0.018694495782256126,val,571
72,0.09509851038455963,val,572
