,MAED,Set,Image
0,6.697091579437256,val,160
1,6.659994125366211,val,161
2,5.930202007293701,val,162
3,5.629842281341553,val,163
4,5.905614852905273,val,164
5,5.571544170379639,val,165
6,5.8345627784729,val,166
7,5.748693466186523,val,167
8,5.529465198516846,val,168
9,5.678246021270752,val,169
10,6.250668048858643,val,170
11,6.3507795333862305,val,171
12,6.814475059509277,val,172
13,7.568343639373779,val,173
14,7.861367225646973,val,174
15,7.768388271331787,val,175
16,7.42535924911499,val,176
17,6.487469673156738,val,177
18,7.207300186157227,val,178
19,7.038769245147705,val,179
20,19.247753143310547,val,180
21,19.619674682617188,val,181
22,19.292232513427734,val,182
23,19.438596725463867,val,183
24,18.88008689880371,val,184
25,18.89412498474121,val,185
26,18.97325897216797,val,186
27,19.648849487304688,val,187
28,19.600069046020508,val,188
29,19.739835739135742,val,189
30,20.576452255249023,val,190
31,20.614944458007812,val,191
32,21.409391403198242,val,192
33,21.846961975097656,val,193
34,21.767210006713867,val,194
35,20.980894088745117,val,195
36,20.583629608154297,val,196
37,21.23577880859375,val,197
38,21.300037384033203,val,198
39,21.188243865966797,val,199
40,11.986523628234863,test,200
41,11.741326332092285,test,201
42,11.811796188354492,test,202
43,11.815488815307617,test,203
44,11.793258666992188,test,204
45,11.680806159973145,test,205
46,11.741984367370605,test,206
47,11.759842872619629,test,207
48,11.742413520812988,test,208
49,11.795105934143066,test,209
50,11.821678161621094,test,210
51,11.98604679107666,test,211
52,11.963286399841309,test,212
53,11.705499649047852,test,213
54,11.719649314880371,test,214
55,11.790338516235352,test,215
56,11.777101516723633,test,216
57,11.732782363891602,test,217
58,11.779327392578125,test,218
59,11.640599250793457,test,219
60,14.786054611206055,test,220
61,12.935463905334473,test,221
62,14.743203163146973,test,222
63,12.9541015625,test,223
64,13.203943252563477,test,224
65,13.76009750366211,test,225
66,12.97757339477539,test,226
67,13.534372329711914,test,227
68,14.463537216186523,test,228
69,13.057305335998535,test,229
70,13.753771781921387,test,230
71,15.019697189331055,test,231
72,14.519183158874512,test,232
73,13.738706588745117,test,233
74,12.414007186889648,test,234
75,13.006484985351562,test,235
76,11.952160835266113,test,236
77,13.441424369812012,test,237
78,10.161026000976562,test,238
79,10.667868614196777,test,239
